,Timestamp,Connectivity,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
4120,840,0.6332046332046332,2.0060975609756095,0.32888227513227514,0.0397828673408687,13,1020,0.27430593859165314
4121,852,0.5675675675675675,1.7687074829931972,0.2945516142965122,0.045032889188733286,8,842,0.25624195624195645
4122,864,0.5521235521235521,1.7412587412587412,0.3146492396492397,0.04880000000000009,9,804,0.2530888030888032
4123,876,0.5521235521235521,1.7132867132867133,0.2920823620823621,0.04380193905817176,6,756,0.2616473616473618
4124,888,0.5521235521235521,1.6783216783216783,0.2909090909090909,0.044367283950617314,6,784,0.2528957528957531
4125,900,0.5521235521235521,1.6573426573426573,0.28756798756798757,0.05227137472723643,6,792,0.24987129987130005
4126,912,0.5521235521235521,1.7412587412587412,0.27148074148074147,0.056120242214532816,7,824,0.24437396580253734
4127,924,0.4980694980694981,1.7209302325581395,0.25169094471420056,0.07244809688581318,5,710,0.23279095421952578
4128,936,0.4594594594594595,1.6722689075630253,0.2684407096171802,0.07089120370370369,5,578,0.23468468468468476
4129,948,0.4594594594594595,1.5546218487394958,0.25521008403361345,0.061892481650466145,7,610,0.22779922779922787
4130,960,0.4594594594594595,1.4453781512605042,0.24486461251167138,0.06119817496528465,6,622,0.2250965250965252
4131,972,0.4594594594594595,1.453781512605042,0.25186741363211956,0.07498512199960318,6,620,0.22734877734877743
4132,984,0.44787644787644787,1.5603448275862069,0.25220785440613025,0.08947700063011982,5,628,0.21988416988416995
4133,996,0.444015444015444,1.391304347826087,0.187256038647343,0.09668077522833579,5,632,0.21544401544401554
4134,1008,0.444015444015444,1.5043478260869565,0.23197377501725328,0.08530612244897968,5,622,0.21692406692406702
4135,1020,0.444015444015444,1.5304347826086957,0.23149068322981364,0.08589565562388417,5,622,0.21692406692406702
4136,1032,0.444015444015444,1.626086956521739,0.24043478260869564,0.08589565562388413,5,616,0.21715388858246013
4137,1044,0.444015444015444,1.5304347826086957,0.14605106970324364,0.0793877551020409,5,706,0.20313936385364972
4138,1056,0.4594594594594595,1.5630252100840336,0.18406329198346005,0.08950831024930749,5,710,0.21659312373598105
4139,1068,0.4594594594594595,1.5126050420168067,0.2001173196551348,0.08071145124716568,5,686,0.22276153704725146
4140,1080,0.4555984555984556,1.3983050847457628,0.17480495022867906,0.06536287923854874,6,698,0.21509928295642594
4141,1092,0.4555984555984556,1.5677966101694916,0.20750100887812756,0.06699085498621014,6,714,0.21226788012502312
4142,1104,0.528957528957529,2.3795620437956204,0.2956671775102432,0.06682592975206604,10,996,0.22653674082245528
4143,1116,0.528957528957529,2.4306569343065694,0.25381897104332757,0.07841194345356046,10,994,0.22927788642074373
4144,1128,0.5328185328185329,2.630434782608696,0.30203025054261196,0.06424344885883379,10,1000,0.23088663802949533
4145,1140,0.5328185328185329,1.6014492753623188,0.21815811670884133,0.05585074266392981,9,930,0.23485781700067423
4146,1152,0.5328185328185329,2.050724637681159,0.24181910547852578,0.06273396932737622,11,934,0.2353082674511247
4147,1164,0.5637065637065637,2.356164383561644,0.24390292356045778,0.06735260699406646,11,1170,0.2296380796380798
4148,1176,0.5096525096525096,2.553030303030303,0.3017920336500879,0.06401234567901254,11,1068,0.20920066634352363
4149,1188,0.5096525096525096,2.257575757575758,0.2782254361799816,0.06370678691178147,11,1042,0.21458462172747905
4150,1200,0.42084942084942084,2.3577981651376145,0.3073831367409349,0.04367404513888889,8,700,0.1960884353741497
4151,1212,0.42084942084942084,2.238532110091743,0.2762234715228439,0.051780430568309214,5,616,0.2068257032542747
4152,1224,0.4015444015444015,2.105769230769231,0.29020475869160084,0.042240587695133114,4,550,0.20373230373230372
4153,1236,0.4015444015444015,2.201923076923077,0.28564990564990567,0.045450000000000046,5,548,0.20566280566280568
4154,1248,0.4015444015444015,1.7403846153846154,0.2534172771672772,0.04887256402407919,4,536,0.2092020592020593
4155,1260,0.41312741312741313,1.719626168224299,0.24631211986352175,0.052200000000000066,4,550,0.21595881595881605
4156,1272,0.47876447876447875,1.8306451612903225,0.24320255162997098,0.051800000000000034,8,706,0.23298400441257597
4157,1284,0.47876447876447875,2.475806451612903,0.3049852532389555,0.04841580633677459,5,672,0.24111969111969123
4158,1296,0.47876447876447875,2.3629032258064515,0.30540198400448826,0.06034175863296549,4,652,0.2451737451737453
4159,1308,0.47876447876447875,2.346774193548387,0.2910650664417642,0.06590095204821397,4,648,0.24774774774774783
4160,1320,0.47876447876447875,2.2338709677419355,0.2649894250721925,0.05958677685950394,5,634,0.25025740025740034
4161,1332,0.47876447876447875,2.7096774193548385,0.2606378259364503,0.06796077806122446,4,612,0.2584942084942087
4162,1344,0.6988416988416989,1.6629834254143647,0.20526017874084174,0.05925021545532892,9,1174,0.31069130354844654
4163,1356,0.6988416988416989,2.116022099447514,0.31245411608473966,0.04466492479344701,10,1170,0.3099191027762458
4164,1368,0.5752895752895753,2.771812080536913,0.359885722033373,0.03769449923296095,6,852,0.27632836918551223
4165,1380,0.5752895752895753,4.617449664429531,0.36599036333876683,0.04729911314162848,8,870,0.27549181834896147
4166,1392,0.7992277992277992,5.067632850241546,0.3194109300748026,0.04352408704817419,12,1394,0.33847827419256005
4167,1404,0.7992277992277992,4.536231884057971,0.31434508180163073,0.05396310317889545,12,1368,0.3449408592265736
4168,1416,0.7992277992277992,5.06280193236715,0.33683462340376047,0.039911242603550424,12,1370,0.34301035729607166
4169,1428,0.7992277992277992,5.700483091787439,0.35543872101216084,0.03486570247933882,13,1370,0.34301035729607166
4170,1440,0.7992277992277992,5.946859903381642,0.37437831941771377,0.037805212620027666,15,1316,0.3557409450266593
4171,1452,0.7992277992277992,3.657004830917874,0.38906949335186825,0.03095077894518923,15,1232,0.3654624011766869
4172,1464,0.7992277992277992,5.367149758454106,0.4590440620611977,0.032276224432351515,11,1204,0.37434271005699576
4173,1476,0.7992277992277992,6.342995169082125,0.4716942886969737,0.03772074099722986,9,1178,0.38290126861555435
4174,1488,0.7992277992277992,5.811594202898551,0.47492316915074295,0.03350825188271122,9,1116,0.39591836734693864
4175,1500,0.7992277992277992,4.019323671497585,0.4652423498116445,0.02785386366266731,9,1064,0.4024453024453023
4176,1512,1.0,4.637065637065637,0.46009710459271863,0.028447883477469245,14,1700,0.4533648676505819
4177,1524,0.8223938223938224,5.103286384976526,0.48971941208817255,0.030403140859906218,8,1036,0.43848133848133836
4178,1536,0.8223938223938224,6.657276995305164,0.5343894174905899,0.024679745588103628,10,1044,0.4393822393822393
4179,1548,0.8223938223938224,6.117370892018779,0.5325795577479016,0.015946567005883705,8,990,0.4523166023166022
4180,1560,0.8223938223938224,5.366197183098592,0.5558031785755215,0.02089532500165317,9,956,0.4646074646074645
4181,1572,0.8223938223938224,6.056338028169014,0.531574728149643,0.026901669758812665,7,914,0.48519948519948514
4182,1584,0.8223938223938224,5.892018779342723,0.4976568374758028,0.027595292777154647,7,896,0.4925997425997426
4183,1596,0.8223938223938224,6.44131455399061,0.4799203666209106,0.026588280834180092,7,876,0.5019305019305019
4184,1608,0.8146718146718147,8.213270142180095,0.5093895844709871,0.027599994632961797,5,808,0.5277992277992275
4185,1620,0.8223938223938224,6.666666666666667,0.5041509604905229,0.03295481569560054,2,794,0.5466537966537963
4186,1632,0.8223938223938224,7.333333333333333,0.46686953908498713,0.03741616472296982,2,768,0.5637065637065635
4187,1644,0.803088803088803,6.798076923076923,0.4490261780291662,0.035158818211702844,3,728,0.5627413127413126
4188,1656,0.803088803088803,6.485576923076923,0.44237686358650535,0.04328279006692153,2,710,0.5747747747747746
4189,1668,0.7992277992277992,6.183574879227053,0.45210471327448926,0.040372889896699495,2,708,0.5693050193050191
4190,1680,0.7992277992277992,8.169082125603865,0.48244840953183993,0.03974599968203199,1,698,0.5743243243243241
4191,1692,0.8185328185328186,6.537735849056604,0.44095168704701126,0.03962385687327623,1,700,0.5888030888030887
4192,1704,0.8918918918918919,5.982683982683983,0.4500153324122572,0.04194839566441282,3,864,0.6009652509652508
4193,1716,1.0,5.7528957528957525,0.44176508828271405,0.053672594929900654,8,1118,0.6385181099466815
4194,1728,1.0,7.003861003861004,0.4212905070802052,0.05983724052837862,6,1060,0.6476833976833976
4195,1740,0.9227799227799228,4.401673640167364,0.4125497547887133,0.06630241448098972,6,910,0.615250965250965
4196,1752,0.9227799227799228,3.2552301255230125,0.39533137233247273,0.06179664270390299,4,882,0.6200128700128696
4197,1764,0.9227799227799228,2.99163179916318,0.38147775051540744,0.06004637323488144,4,920,0.6040540540540537
4198,1776,0.9227799227799228,3.694560669456067,0.35630316172183635,0.07281512288757575,5,938,0.6095238095238092
4199,1788,0.9227799227799228,3.7573221757322175,0.3552642554397298,0.07456791790440186,5,948,0.6064350064350061
