,Source,Dest,Shortest path length,Cutoff length,Not-too-long paths,Efficient paths,Likelihood < 50,Likelihood < 34,Likelihood < 25
1136,19,50,2,2,1,1,1,0,0
1137,19,51,1,1,1,1,1,1,1
1138,19,52,4,4,5,5,4,1,1
1139,19,55,2,2,3,3,3,2,2
1140,19,56,4,4,6,6,5,4,4
1141,19,57,3,3,1,1,0,0,0
1142,19,58,4,4,1,1,0,0,0
1143,19,59,4,4,3,3,2,1,1
1144,19,60,3,3,2,2,1,1,0
1145,19,62,3,3,3,3,2,2,1
1146,19,63,4,4,3,3,2,1,1
1147,19,64,6,6,4,4,1,0,0
1148,19,65,4,4,5,5,4,2,2
1149,19,66,2,2,1,1,1,0,0
1150,19,67,2,2,2,2,2,1,1
1151,19,68,2,2,1,1,1,0,0
1152,19,69,3,3,1,1,0,0,0
1153,19,70,3,3,2,2,1,1,1
1154,19,71,4,4,19,19,18,13,13
1155,19,72,4,4,8,8,7,5,5
1156,19,73,1,1,1,1,1,1,1
1157,19,74,5,5,7,7,4,1,1
1158,19,75,4,4,3,3,2,1,1
1159,19,77,3,3,2,2,1,1,1
1160,19,78,2,2,1,1,1,0,0
1161,19,79,6,6,2,2,1,0,0
1162,19,80,3,3,4,4,3,3,1
1163,19,81,3,3,1,1,0,0,0
1164,19,82,6,6,4,4,1,0,0
1165,19,83,3,3,2,2,1,1,0
1166,19,84,4,4,5,5,4,1,1
1167,19,87,2,2,1,1,1,0,0
1168,19,88,4,4,2,2,1,0,0
1169,19,89,4,4,1,1,0,0,0
1170,19,90,4,4,20,20,19,14,14
1171,19,91,5,5,4,4,1,0,0
1172,19,93,5,5,2,2,1,0,0
1173,19,94,2,2,2,2,2,1,1
1174,19,95,5,5,2,2,1,0,0
1175,19,96,7,7,9,9,4,1,0
1176,19,97,3,3,5,5,4,4,2
1177,19,98,3,3,1,1,0,0,0
1178,20,22,5,5,8,8,5,3,3
1179,20,23,4,4,4,4,3,2,2
1180,20,24,6,6,17,17,12,7,3
1181,20,26,2,2,2,2,2,1,1
1182,20,27,3,3,3,3,2,2,1
1183,20,28,1,1,1,1,1,1,1
1184,20,30,4,4,1,1,0,0,0
1185,20,31,7,7,12,12,5,3,0
1186,20,32,7,7,2,2,0,0,0
1187,20,33,4,4,4,4,3,2,2
1188,20,34,5,5,9,9,6,4,4
1189,20,35,3,3,2,2,1,1,0
1190,20,36,5,5,5,5,2,0,0
1191,20,38,5,5,8,8,5,3,3
1192,20,39,5,5,16,16,14,11,11
1193,20,40,4,4,5,5,4,2,2
1194,20,41,4,4,5,5,4,2,2
1195,20,42,4,4,1,1,0,0,0
1196,20,43,2,2,1,1,1,0,0
1197,20,44,3,3,2,2,1,1,0
1198,20,45,5,5,5,5,3,2,2
1199,20,46,3,3,1,1,0,0,0
1200,20,48,4,4,5,5,4,3,3
1201,20,50,5,5,17,17,12,7,7
1202,20,51,5,5,9,9,6,4,4
1203,20,52,2,2,1,1,1,0,0
1204,20,55,6,6,9,9,6,4,1
1205,20,56,5,5,9,9,6,4,4
1206,20,57,6,6,20,20,15,6,4
1207,20,58,6,6,12,12,8,5,3
1208,20,59,5,5,5,5,3,2,2
1209,20,60,3,3,1,1,0,0,0
1210,20,62,4,4,1,1,0,0,0
1211,20,63,7,7,16,16,13,12,8
1212,20,64,8,8,53,53,37,13,13
1213,20,65,6,6,2,2,0,0,0
1214,20,66,5,5,3,3,0,0,0
1215,20,67,7,7,46,46,36,26,12
1216,20,68,4,4,5,5,4,3,3
1217,20,69,5,5,14,14,10,7,7
1218,20,70,5,5,2,2,0,0,0
1219,20,71,3,3,1,1,0,0,0
1220,20,72,5,5,5,5,3,2,2
1221,20,73,6,6,9,9,6,4,1
1222,20,74,1,1,1,1,1,1,1
1223,20,75,6,6,2,2,0,0,0
1224,20,77,6,6,13,13,9,3,2
1225,20,78,4,4,4,4,3,2,2
1226,20,79,9,9,15,15,11,7,2
1227,20,80,5,5,12,12,9,7,7
1228,20,81,6,6,3,3,0,0,0
1229,20,82,8,8,53,53,37,13,13
1230,20,83,8,8,46,46,36,12,12
1231,20,84,3,3,5,5,4,4,2
1232,20,87,5,5,8,8,6,5,5
1233,20,88,6,6,29,29,24,17,10
1234,20,89,6,6,12,12,8,5,3
1235,20,90,4,4,4,4,3,2,2
1236,20,91,7,7,53,53,37,25,13
1237,20,93,6,6,5,5,3,2,1
1238,20,94,7,7,46,46,36,26,12
1239,20,95,8,8,15,15,12,7,7
1240,20,96,1,1,1,1,1,1,1
1241,20,97,4,4,1,1,0,0,0
1242,20,98,5,5,17,17,12,7,7
1243,22,23,2,2,1,1,1,0,0
1244,22,24,6,6,3,3,0,0,0
1245,22,26,4,4,2,2,1,0,0
1246,22,27,2,2,2,2,2,1,1
1247,22,28,6,6,8,8,5,3,1
1248,22,30,2,2,4,4,4,3,3
1249,22,31,7,7,3,3,0,0,0
1250,22,32,4,4,1,1,0,0,0
1251,22,33,2,2,2,2,2,1,1
1252,22,34,1,1,1,1,1,1,1
1253,22,35,3,3,2,2,1,1,0
1254,22,36,6,6,26,26,21,16,10
1255,22,38,3,3,1,1,0,0,0
1256,22,39,3,3,9,9,8,8,5
1257,22,40,5,5,15,15,10,5,5
1258,22,41,5,5,26,26,21,16,16
1259,22,42,2,2,1,1,1,0,0
1260,22,43,7,7,8,8,3,1,0
1261,22,44,4,4,2,2,1,0,0
1262,22,45,1,1,1,1,1,1,1
1263,22,46,4,4,9,9,8,5,5
1264,22,48,4,4,1,1,0,0,0
1265,22,50,4,4,10,10,9,5,5
1266,22,51,4,4,25,25,24,20,20
1267,22,52,3,3,4,4,3,3,1
1268,22,55,5,5,42,42,36,25,25
1269,22,56,1,1,1,1,1,1,1
1270,22,57,3,3,2,2,1,1,1
1271,22,58,6,6,3,3,0,0,0
1272,22,59,5,5,1,1,0,0,0
1273,22,60,4,4,9,9,8,5,5
1274,22,62,2,2,3,3,3,2,2
1275,22,63,4,4,1,1,0,0,0
1276,22,64,8,8,12,12,2,0,0
1277,22,65,3,3,1,1,0,0,0
1278,22,66,3,3,8,8,7,7,3
1279,22,67,5,5,17,17,12,5,5
1280,22,68,3,3,1,1,0,0,0
1281,22,69,2,2,2,2,2,1,1
1282,22,70,2,2,1,1,1,0,0
1283,22,71,2,2,2,2,2,1,1
1284,22,72,2,2,3,3,3,2,2
1285,22,73,5,5,42,42,36,25,25
1286,22,74,4,4,6,6,5,3,3
1287,22,75,3,3,1,1,0,0,0
1288,22,77,3,3,1,1,0,0,0
1289,22,78,4,4,1,1,0,0,0
1290,22,79,6,6,2,2,0,0,0
1291,22,80,2,2,1,1,1,0,0
1292,22,81,4,4,11,11,10,6,6
1293,22,82,8,8,12,12,2,0,0
1294,22,83,6,6,17,17,12,5,0
1295,22,84,3,3,4,4,3,3,1
1296,22,87,3,3,15,15,14,14,8
1297,22,88,6,6,6,6,2,0,0
1298,22,89,6,6,3,3,0,0,0
1299,22,90,1,1,1,1,1,1,1
1300,22,91,7,7,12,12,2,0,0
1301,22,93,2,2,1,1,1,0,0
1302,22,94,5,5,17,17,12,5,5
1303,22,95,5,5,2,2,0,0,0
1304,22,96,6,6,8,8,5,3,1
1305,22,97,2,2,1,1,1,0,0
1306,22,98,5,5,3,3,0,0,0
1307,23,24,5,5,6,6,3,0,0
1308,23,26,3,3,1,1,0,0,0
1309,23,27,1,1,1,1,1,1,1
1310,23,28,5,5,4,4,2,1,1
1311,23,30,2,2,5,5,5,4,4
1312,23,31,6,6,6,6,3,0,0
1313,23,32,4,4,3,3,2,0,0
1314,23,33,1,1,1,1,1,1,1
1315,23,34,2,2,1,1,1,0,0
1316,23,35,2,2,1,1,1,0,0
1317,23,36,4,4,1,1,0,0,0
1318,23,38,1,1,1,1,1,1,1
1319,23,39,1,1,1,1,1,1,1
1320,23,40,4,4,11,11,10,7,7
1321,23,41,3,3,1,1,0,0,0
1322,23,42,1,1,1,1,1,1,1
1323,23,43,6,6,4,4,2,1,0
1324,23,44,3,3,1,1,0,0,0
1325,23,45,3,3,12,12,11,11,7
1326,23,46,3,3,5,5,4,4,2
1327,23,48,3,3,1,1,0,0,0
1328,23,50,2,2,1,1,1,0,0
1329,23,51,2,2,1,1,1,0,0
1330,23,52,2,2,2,2,2,1,1
1331,23,55,3,3,2,2,1,1,0
1332,23,56,2,2,3,3,3,2,2
1333,23,57,3,3,10,10,9,9,6
1334,23,58,5,5,6,6,3,0,0
1335,23,59,4,4,1,1,0,0,0
1336,23,60,3,3,5,5,4,4,2
1337,23,62,1,1,1,1,1,1,1
1338,23,63,4,4,12,12,11,8,8
1339,23,64,7,7,24,24,11,3,0
1340,23,65,3,3,3,3,2,2,0
1341,23,66,2,2,2,2,2,1,1
1342,23,67,3,3,1,1,0,0,0
1343,23,68,2,2,1,1,1,0,0
1344,23,69,1,1,1,1,1,1,1
1345,23,70,2,2,3,3,3,2,2
1346,23,71,1,1,1,1,1,1,1
1347,23,72,3,3,16,16,15,15,11
1348,23,73,3,3,2,2,1,1,0
1349,23,74,3,3,3,3,2,2,1
1350,23,75,3,3,3,3,2,2,0
1351,23,77,3,3,10,10,9,9,7
1352,23,78,3,3,3,3,2,2,0
1353,23,79,6,6,13,13,9,5,0
1354,23,80,2,2,4,4,4,3,3
1355,23,81,3,3,2,2,1,1,0
1356,23,82,7,7,24,24,11,3,0
1357,23,83,4,4,1,1,0,0,0
1358,23,84,2,2,2,2,2,1,1
1359,23,87,2,2,5,5,5,4,4
1360,23,88,5,5,12,12,8,3,3
1361,23,89,5,5,6,6,3,0,0
1362,23,90,1,1,1,1,1,1,1
1363,23,91,6,6,24,24,19,11,3
1364,23,93,4,4,12,12,11,7,7
1365,23,94,3,3,1,1,0,0,0
1366,23,95,5,5,13,13,9,5,5
1367,23,96,5,5,4,4,2,1,1
1368,23,97,2,2,6,6,6,5,5
1369,23,98,4,4,6,6,5,3,3
1370,24,26,6,6,36,36,28,14,3
1371,24,27,5,5,19,19,13,6,6
1372,24,28,7,7,17,17,7,3,0
1373,24,30,5,5,4,4,1,1,1
1374,24,31,3,3,2,2,1,1,0
1375,24,32,7,7,1,1,0,0,0
1376,24,33,5,5,10,10,7,3,3
1377,24,34,6,6,7,7,3,1,0
1378,24,35,6,6,19,19,13,6,0
1379,24,36,4,4,4,4,3,0,0
1380,24,38,6,6,6,6,3,0,0
1381,24,39,4,4,6,6,5,3,3
1382,24,40,2,2,1,1,1,0,0
1383,24,41,3,3,4,4,3,3,0
1384,24,42,5,5,10,10,7,3,3
1385,24,43,8,8,17,17,7,0,0
1386,24,44,3,3,1,1,0,0,0
1387,24,45,6,6,4,4,1,1,0
1388,24,46,3,3,1,1,0,0,0
1389,24,48,2,2,1,1,1,0,0
1390,24,50,3,3,2,2,1,1,0
1391,24,51,3,3,1,1,0,0,0
1392,24,52,4,4,7,7,6,3,3
1393,24,55,4,4,1,1,0,0,0
1394,24,56,6,6,15,15,12,8,4
1395,24,57,6,6,27,27,23,17,8
1396,24,58,2,2,1,1,1,0,0
1397,24,59,3,3,3,3,2,2,1
1398,24,60,3,3,2,2,1,1,0
1399,24,62,5,5,10,10,7,3,3
1400,24,63,6,6,1,1,0,0,0
1401,24,64,3,3,1,1,0,0,0
1402,24,65,6,6,2,2,0,0,0
1403,24,66,5,5,11,11,8,5,5
1404,24,67,5,5,3,3,0,0,0
1405,24,68,3,3,3,3,2,2,0
1406,24,69,5,5,1,1,0,0,0
1407,24,70,5,5,1,1,0,0,0
1408,24,71,5,5,17,17,12,5,5
1409,24,72,6,6,18,18,15,11,6
1410,24,73,4,4,1,1,0,0,0
1411,24,74,5,5,12,12,7,3,3
1412,24,75,6,6,1,1,0,0,0
1413,24,77,5,5,1,1,0,0,0
1414,24,78,2,2,1,1,1,0,0
1415,24,79,8,8,1,1,0,0,0
1416,24,80,5,5,10,10,7,3,3
1417,24,81,6,6,12,12,9,5,0
1418,24,82,3,3,1,1,0,0,0
1419,24,83,6,6,3,3,0,0,0
1420,24,84,4,4,7,7,6,3,3
1421,24,87,4,4,1,1,0,0,0
1422,24,88,1,1,1,1,1,1,1
1423,24,89,2,2,1,1,1,0,0
1424,24,90,5,5,3,3,0,0,0
1425,24,91,2,2,1,1,1,0,0
1426,24,93,7,7,4,4,1,0,0
1427,24,94,5,5,3,3,0,0,0
1428,24,95,7,7,1,1,0,0,0
1429,24,96,7,7,17,17,7,3,0
1430,24,97,4,4,3,3,2,0,0
1431,24,98,1,1,1,1,1,1,1
1432,26,27,2,2,1,1,1,0,0
1433,26,28,3,3,2,2,1,1,0
1434,26,30,4,4,7,7,6,4,4
1435,26,31,7,7,27,27,11,3,0
1436,26,32,7,7,25,25,19,6,6
1437,26,33,3,3,1,1,0,0,0
1438,26,34,4,4,2,2,1,0,0
1439,26,35,1,1,1,1,1,1,1
1440,26,36,5,5,9,9,3,0,0
1441,26,38,4,4,2,2,1,0,0
1442,26,39,4,4,2,2,1,0,0
1443,26,40,4,4,9,9,8,3,3
1444,26,41,4,4,9,9,8,3,3
1445,26,42,4,4,7,7,6,4,4
1446,26,43,4,4,2,2,1,0,0
1447,26,44,3,3,3,3,2,2,0
1448,26,45,4,4,1,1,0,0,0
1449,26,46,3,3,3,3,2,2,0
1450,26,48,4,4,12,12,11,7,7
1451,26,50,5,5,38,38,30,16,16
1452,26,51,5,5,24,24,22,21,21
1453,26,52,2,2,2,2,2,1,1
1454,26,55,6,6,26,26,23,22,21
1455,26,56,4,4,2,2,1,0,0
1456,26,57,5,5,2,2,0,0,0
1457,26,58,6,6,27,27,20,11,3
1458,26,59,5,5,12,12,7,2,2
1459,26,60,3,3,3,3,2,2,0
1460,26,62,4,4,8,8,7,5,5
1461,26,63,6,6,1,1,0,0,0
1462,26,64,8,8,117,117,86,20,20
1463,26,65,6,6,26,26,22,19,15
1464,26,66,5,5,25,25,20,9,9
1465,26,67,6,6,2,2,0,0,0
1466,26,68,4,4,12,12,11,7,7
1467,26,69,4,4,3,3,2,0,0
1468,26,70,5,5,23,23,17,6,6
1469,26,71,3,3,4,4,3,3,1
1470,26,72,4,4,1,1,0,0,0
1471,26,73,6,6,26,26,23,22,21
1472,26,74,1,1,1,1,1,1,1
1473,26,75,6,6,25,25,22,19,6
1474,26,77,5,5,1,1,0,0,0
1475,26,78,4,4,9,9,8,4,4
1476,26,79,8,8,1,1,0,0,0
1477,26,80,4,4,2,2,1,0,0
1478,26,81,6,6,28,28,25,23,9
1479,26,82,8,8,117,117,86,20,20
1480,26,83,7,7,2,2,0,0,0
1481,26,84,2,2,1,1,1,0,0
1482,26,87,4,4,1,1,0,0,0
1483,26,88,6,6,63,63,55,39,17
1484,26,89,6,6,27,27,20,11,3
1485,26,90,3,3,1,1,0,0,0
1486,26,91,7,7,117,117,86,53,20
1487,26,93,5,5,1,1,0,0,0
1488,26,94,6,6,2,2,0,0,0
1489,26,95,7,7,1,1,0,0,0
1490,26,96,3,3,2,2,1,1,0
1491,26,97,4,4,6,6,5,3,3
1492,26,98,5,5,36,36,28,14,14
1493,27,28,4,4,3,3,2,1,1
1494,27,30,2,2,4,4,4,3,3
1495,27,31,6,6,15,15,10,6,0
1496,27,32,5,5,19,19,15,1,1
1497,27,33,1,1,1,1,1,1,1
1498,27,34,2,2,2,2,2,1,1
1499,27,35,1,1,1,1,1,1,1
1500,27,36,4,4,4,4,3,0,0
1501,27,38,2,2,2,2,2,1,1
1502,27,39,2,2,2,2,2,1,1
1503,27,40,3,3,4,4,3,3,0
1504,27,41,3,3,4,4,3,3,0
1505,27,42,2,2,4,4,4,3,3
1506,27,43,5,5,3,3,1,0,0
1507,27,44,2,2,1,1,1,0,0
1508,27,45,2,2,1,1,1,0,0
1509,27,46,2,2,2,2,2,1,1
1510,27,48,3,3,7,7,6,6,4
1511,27,50,3,3,2,2,1,1,0
1512,27,51,3,3,3,3,2,2,1
1513,27,52,1,1,1,1,1,1,1
1514,27,55,4,4,5,5,4,2,2
1515,27,56,2,2,2,2,2,1,1
1516,27,57,3,3,2,2,1,1,0
1517,27,58,5,5,15,15,10,6,6
1518,27,59,4,4,7,7,6,4,4
1519,27,60,2,2,2,2,2,1,1
1520,27,62,2,2,5,5,5,4,4
1521,27,63,4,4,1,1,0,0,0
1522,27,64,7,7,64,64,44,25,6
1523,27,65,4,4,20,20,19,16,16
1524,27,66,3,3,16,16,15,15,11
1525,27,67,4,4,2,2,1,0,0
1526,27,68,3,3,12,12,11,11,9
1527,27,69,2,2,3,3,3,2,2
1528,27,70,3,3,17,17,16,16,13
1529,27,71,1,1,1,1,1,1,1
1530,27,72,2,2,1,1,1,0,0
1531,27,73,4,4,5,5,4,2,2
1532,27,74,2,2,2,2,2,1,1
1533,27,75,4,4,19,19,18,15,15
1534,27,77,3,3,1,1,0,0,0
1535,27,78,3,3,5,5,4,4,2
1536,27,79,6,6,1,1,0,0,0
1537,27,80,2,2,2,2,2,1,1
1538,27,81,4,4,19,19,18,14,14
1539,27,82,7,7,64,64,44,25,6
1540,27,83,5,5,2,2,0,0,0
1541,27,84,1,1,1,1,1,1,1
1542,27,87,2,2,1,1,1,0,0
1543,27,88,5,5,34,34,28,19,19
1544,27,89,5,5,15,15,10,6,6
1545,27,90,1,1,1,1,1,1,1
1546,27,91,6,6,64,64,57,44,25
1547,27,93,3,3,1,1,0,0,0
1548,27,94,4,4,2,2,1,0,0
1549,27,95,5,5,1,1,0,0,0
1550,27,96,4,4,3,3,2,1,1
1551,27,97,2,2,3,3,3,2,2
1552,27,98,4,4,19,19,18,13,13
1553,28,30,5,5,1,1,0,0,0
1554,28,31,8,8,12,12,5,0,0
1555,28,32,8,8,2,2,0,0,0
1556,28,33,5,5,4,4,2,1,1
1557,28,34,6,6,9,9,6,4,2
1558,28,35,4,4,2,2,1,0,0
1559,28,36,6,6,5,5,2,0,0
1560,28,38,6,6,8,8,5,3,1
1561,28,39,6,6,16,16,14,11,7
1562,28,40,5,5,5,5,2,0,0
1563,28,41,5,5,5,5,2,0,0
1564,28,42,5,5,1,1,0,0,0
1565,28,43,3,3,1,1,0,0,0
1566,28,44,4,4,2,2,1,0,0
1567,28,45,6,6,5,5,3,2,1
1568,28,46,4,4,1,1,0,0,0
1569,28,48,5,5,5,5,3,2,2
1570,28,50,6,6,17,17,12,7,3
1571,28,51,6,6,9,9,6,4,1
1572,28,52,3,3,1,1,0,0,0
1573,28,55,7,7,9,9,4,1,0
1574,28,56,6,6,9,9,6,4,2
1575,28,57,7,7,20,20,6,4,2
1576,28,58,7,7,12,12,5,3,0
1577,28,59,6,6,5,5,3,2,0
1578,28,60,4,4,1,1,0,0,0
1579,28,62,5,5,1,1,0,0,0
1580,28,63,8,8,16,16,13,8,8
1581,28,64,9,9,53,53,25,13,3
1582,28,65,7,7,2,2,0,0,0
1583,28,66,6,6,3,3,0,0,0
1584,28,67,8,8,46,46,36,12,12
1585,28,68,5,5,5,5,3,2,2
1586,28,69,6,6,14,14,10,7,4
1587,28,70,6,6,2,2,0,0,0
1588,28,71,4,4,1,1,0,0,0
1589,28,72,6,6,5,5,3,2,1
1590,28,73,7,7,9,9,4,1,0
1591,28,74,2,2,1,1,1,0,0
1592,28,75,7,7,2,2,0,0,0
1593,28,77,7,7,13,13,3,2,1
1594,28,78,5,5,4,4,2,1,1
1595,28,79,10,10,15,15,11,2,0
1596,28,80,6,6,12,12,9,7,5
1597,28,81,7,7,3,3,0,0,0
1598,28,82,9,9,53,53,25,13,3
1599,28,83,9,9,46,46,26,12,2
1600,28,84,4,4,5,5,4,2,2
1601,28,87,6,6,8,8,6,5,4
1602,28,88,7,7,29,29,17,10,3
1603,28,89,7,7,12,12,5,3,0
1604,28,90,5,5,4,4,2,1,1
1605,28,91,8,8,53,53,37,13,13
1606,28,93,7,7,5,5,2,1,0
1607,28,94,8,8,46,46,36,12,12
1608,28,95,9,9,15,15,11,7,2
1609,28,96,2,2,1,1,1,0,0
1610,28,97,5,5,1,1,0,0,0
1611,28,98,6,6,17,17,12,7,3
1612,30,31,6,6,4,4,1,1,0
1613,30,32,4,4,9,9,8,5,5
1614,30,33,1,1,1,1,1,1,1
1615,30,34,1,1,1,1,1,1,1
1616,30,35,3,3,4,4,3,3,0
1617,30,36,5,5,16,16,14,13,13
1618,30,38,3,3,7,7,6,6,4
1619,30,39,2,2,7,7,7,6,6
1620,30,40,4,4,5,5,4,3,3
1621,30,41,4,4,16,16,15,14,14
1622,30,42,1,1,1,1,1,1,1
1623,30,43,6,6,1,1,0,0,0
1624,30,44,4,4,9,9,8,5,5
1625,30,45,1,1,1,1,1,1,1
1626,30,46,3,3,3,3,2,2,1
1627,30,48,3,3,1,1,0,0,0
1628,30,50,3,3,9,9,8,8,2
1629,30,51,2,2,1,1,1,0,0
1630,30,52,2,2,1,1,1,0,0
1631,30,55,3,3,2,2,1,1,1
1632,30,56,2,2,3,3,3,2,2
1633,30,57,2,2,3,3,3,2,2
1634,30,58,5,5,4,4,1,1,1
1635,30,59,4,4,1,1,0,0,0
1636,30,60,3,3,3,3,2,2,1
1637,30,62,1,1,1,1,1,1,1
1638,30,63,3,3,3,3,2,2,0
1639,30,64,7,7,16,16,6,3,1
1640,30,65,3,3,11,11,10,10,7
1641,30,66,1,1,1,1,1,1,1
1642,30,67,3,3,1,1,0,0,0
1643,30,68,2,2,1,1,1,0,0
1644,30,69,2,2,5,5,5,4,4
1645,30,70,2,2,6,6,6,5,5
1646,30,71,1,1,1,1,1,1,1
1647,30,72,1,1,1,1,1,1,1
1648,30,73,3,3,2,2,1,1,1
1649,30,74,3,3,1,1,0,0,0
1650,30,75,3,3,9,9,8,8,5
1651,30,77,2,2,2,2,2,1,1
1652,30,78,3,3,2,2,1,1,1
1653,30,79,5,5,2,2,0,0,0
1654,30,80,1,1,1,1,1,1,1
1655,30,81,2,2,1,1,1,0,0
1656,30,82,7,7,16,16,6,3,1
1657,30,83,4,4,1,1,0,0,0
1658,30,84,2,2,1,1,1,0,0
1659,30,87,1,1,1,1,1,1,1
1660,30,88,5,5,8,8,4,2,2
1661,30,89,5,5,4,4,1,1,1
1662,30,90,1,1,1,1,1,1,1
1663,30,91,6,6,16,16,11,6,3
1664,30,93,2,2,1,1,1,0,0
1665,30,94,3,3,1,1,0,0,0
1666,30,95,4,4,2,2,1,0,0
1667,30,96,5,5,1,1,0,0,0
1668,30,97,1,1,1,1,1,1,1
1669,30,98,4,4,4,4,3,1,1
1670,31,32,8,8,1,1,0,0,0
1671,31,33,6,6,10,10,7,3,0
1672,31,34,7,7,7,7,1,0,0
1673,31,35,7,7,15,15,6,0,0
1674,31,36,5,5,3,3,0,0,0
1675,31,38,7,7,6,6,0,0,0
1676,31,39,5,5,6,6,3,0,0
1677,31,40,4,4,5,5,4,2,2
1678,31,41,4,4,3,3,2,0,0
1679,31,42,6,6,10,10,7,3,0
1680,31,43,9,9,12,12,3,0,0
1681,31,44,5,5,11,11,6,2,2
1682,31,45,7,7,4,4,1,0,0
1683,31,46,4,4,1,1,0,0,0
1684,31,48,3,3,1,1,0,0,0
1685,31,50,4,4,2,2,1,0,0
1686,31,51,4,4,1,1,0,0,0
1687,31,52,5,5,6,6,3,0,0
1688,31,55,5,5,1,1,0,0,0
1689,31,56,7,7,15,15,8,4,0
1690,31,57,7,7,27,27,17,8,0
1691,31,58,2,2,2,2,2,1,1
1692,31,59,3,3,1,1,0,0,0
1693,31,60,4,4,2,2,1,0,0
1694,31,62,6,6,10,10,7,3,0
1695,31,63,7,7,1,1,0,0,0
1696,31,64,2,2,1,1,1,0,0
1697,31,65,7,7,2,2,0,0,0
1698,31,66,6,6,11,11,8,4,0
1699,31,67,6,6,3,3,0,0,0
1700,31,68,4,4,3,3,2,0,0
1701,31,69,6,6,1,1,0,0,0
1702,31,70,6,6,1,1,0,0,0
1703,31,71,6,6,15,15,11,5,0
1704,31,72,7,7,18,18,11,6,0
1705,31,73,5,5,1,1,0,0,0
1706,31,74,6,6,9,9,5,3,0
1707,31,75,7,7,1,1,0,0,0
1708,31,77,6,6,1,1,0,0,0
1709,31,78,3,3,1,1,0,0,0
1710,31,79,9,9,1,1,0,0,0
1711,31,80,6,6,10,10,7,3,0
1712,31,81,7,7,12,12,5,1,0
1713,31,82,2,2,1,1,1,0,0
1714,31,83,7,7,3,3,0,0,0
1715,31,84,5,5,6,6,3,0,0
1716,31,87,5,5,1,1,0,0,0
1717,31,88,2,2,2,2,2,1,1
1718,31,89,1,1,1,1,1,1,1
1719,31,90,6,6,3,3,0,0,0
1720,31,91,1,1,1,1,1,1,1
1721,31,93,8,8,4,4,1,0,0
1722,31,94,6,6,3,3,0,0,0
1723,31,95,8,8,1,1,0,0,0
1724,31,96,8,8,12,12,5,0,0
1725,31,97,5,5,3,3,0,0,0
1726,31,98,3,3,3,3,2,2,1
1727,32,33,4,4,6,6,5,4,4
1728,32,34,5,5,22,22,17,5,5
1729,32,35,6,6,19,19,16,13,0
1730,32,36,7,7,9,9,2,1,0
1731,32,38,5,5,3,3,0,0,0
1732,32,39,4,4,7,7,6,4,4
1733,32,40,7,7,76,76,57,37,16
1734,32,41,6,6,9,9,6,2,1
1735,32,42,3,3,1,1,0,0,0
1736,32,43,9,9,2,2,0,0,0
1737,32,44,7,7,54,54,43,37,28
1738,32,45,5,5,18,18,14,5,5
1739,32,46,6,6,21,21,17,10,4
1740,32,48,6,6,18,18,14,7,1
1741,32,50,5,5,8,8,3,0,0
1742,32,51,4,4,1,1,0,0,0
1743,32,52,5,5,2,2,0,0,0
1744,32,55,5,5,3,3,1,1,1
1745,32,56,3,3,1,1,0,0,0
1746,32,57,2,2,1,1,1,0,0
1747,32,58,7,7,1,1,0,0,0
1748,32,59,7,7,19,19,16,14,5
1749,32,60,6,6,22,22,18,11,5
1750,32,62,3,3,1,1,0,0,0
1751,32,63,4,4,4,4,3,0,0
1752,32,64,9,9,4,4,0,0,0
1753,32,65,2,2,1,1,1,0,0
1754,32,66,3,3,2,2,1,1,0
1755,32,67,5,5,2,2,0,0,0
1756,32,68,5,5,17,17,11,3,3
1757,32,69,3,3,1,1,0,0,0
1758,32,70,2,2,1,1,1,0,0
1759,32,71,4,4,2,2,1,0,0
1760,32,72,4,4,4,4,3,1,1
1761,32,73,5,5,3,3,1,1,1
1762,32,74,6,6,2,2,0,0,0
1763,32,75,1,1,1,1,1,1,1
1764,32,77,3,3,3,3,2,2,0
1765,32,78,5,5,1,1,0,0,0
1766,32,79,5,5,1,1,0,0,0
1767,32,80,3,3,2,2,1,1,0
1768,32,81,3,3,1,1,0,0,0
1769,32,82,9,9,4,4,0,0,0
1770,32,83,6,6,2,2,0,0,0
1771,32,84,5,5,2,2,0,0,0
1772,32,87,3,3,1,1,0,0,0
1773,32,88,7,7,2,2,0,0,0
1774,32,89,7,7,1,1,0,0,0
1775,32,90,4,4,4,4,3,0,0
1776,32,91,8,8,4,4,0,0,0
1777,32,93,6,6,18,18,14,5,0
1778,32,94,5,5,2,2,0,0,0
1779,32,95,4,4,1,1,0,0,0
1780,32,96,8,8,2,2,0,0,0
1781,32,97,4,4,9,9,8,5,5
1782,32,98,6,6,1,1,0,0,0
1783,33,34,2,2,3,3,3,2,2
1784,33,35,2,2,1,1,1,0,0
1785,33,36,4,4,1,1,0,0,0
1786,33,38,2,2,2,2,2,1,1
1787,33,39,1,1,1,1,1,1,1
1788,33,40,4,4,14,14,13,10,10
1789,33,41,3,3,1,1,0,0,0
1790,33,42,1,1,1,1,1,1,1
1791,33,43,6,6,4,4,2,1,0
1792,33,44,3,3,1,1,0,0,0
1793,33,45,2,2,2,2,2,1,1
1794,33,46,3,3,6,6,5,5,3
1795,33,48,3,3,2,2,1,1,0
1796,33,50,2,2,1,1,1,0,0
1797,33,51,2,2,2,2,2,1,1
1798,33,52,2,2,2,2,2,1,1
