,Source,Dest,Number of SP,SP length,Disparity
875,33,37,1,2,0.0
876,33,38,1,1,0.0
877,33,39,1,2,0.0
878,33,40,7,3,0.7460317460317457
879,33,41,2,2,1.0
880,33,42,1,1,0.0
881,33,43,1,1,0.0
882,33,44,4,4,0.5833333333333334
883,33,45,1,2,0.0
884,33,47,1,3,0.0
885,33,48,1,1,0.0
886,33,49,3,4,0.5
887,34,35,1,1,0.0
888,34,36,22,5,0.7532467532467536
889,34,37,1,4,0.0
890,34,38,1,2,0.0
891,34,39,6,5,0.52
892,34,40,18,5,0.6980392156862737
893,34,41,1,2,0.0
894,34,42,1,3,0.0
895,34,43,1,2,0.0
896,34,44,1,2,0.0
897,34,45,5,4,0.65
898,34,47,1,5,0.0
899,34,48,10,4,0.7444444444444445
900,34,49,2,2,1.0
901,35,36,12,5,0.6181818181818177
902,35,37,1,4,0.0
903,35,38,2,3,0.6666666666666667
904,35,39,3,5,0.4000000000000001
905,35,40,17,5,0.6705882352941172
906,35,41,1,2,0.0
907,35,42,1,3,0.0
908,35,43,1,2,0.0
909,35,44,2,2,1.0
910,35,45,5,4,0.65
911,35,47,1,5,0.0
912,35,48,6,4,0.6
913,35,49,1,2,0.0
914,36,37,1,3,0.0
915,36,38,3,3,0.6666666666666666
916,36,39,1,2,0.0
917,36,40,5,4,0.7
918,36,41,8,4,0.7321428571428571
919,36,42,4,3,0.7777777777777778
920,36,43,4,3,0.7777777777777778
921,36,44,16,6,0.5805555555555557
922,36,45,7,4,0.8214285714285714
923,36,47,1,3,0.0
924,36,48,1,1,0.0
925,36,49,10,6,0.5111111111111111
926,37,38,1,3,0.0
927,37,39,2,4,0.75
928,37,40,1,1,0.0
929,37,41,4,3,0.7777777777777778
930,37,42,1,1,0.0
931,37,43,4,3,0.777777777777778
932,37,44,1,5,0.0
933,37,45,7,2,1.0
934,37,47,1,1,0.0
935,37,48,4,3,0.888888888888889
936,37,49,9,6,0.6157407407407407
937,38,39,1,3,0.0
938,38,40,8,4,0.6428571428571429
939,38,41,4,3,0.7777777777777778
940,38,42,1,2,0.0
941,38,43,3,2,1.0
942,38,44,1,4,0.0
943,38,45,1,3,0.0
944,38,47,1,4,0.0
945,38,48,1,2,0.0
946,38,49,1,3,0.0
947,39,40,12,5,0.6363636363636362
948,39,41,2,4,0.5
949,39,42,1,3,0.0
950,39,43,1,3,0.0
951,39,44,4,6,0.3888888888888889
952,39,45,1,4,0.0
953,39,47,1,4,0.0
954,39,48,1,2,0.0
955,39,49,3,6,0.3333333333333333
956,40,41,7,3,0.8253968253968254
957,40,42,6,2,1.0
958,40,43,1,3,0.0
959,40,44,26,6,0.6461538461538473
960,40,45,1,1,0.0
961,40,47,1,1,0.0
962,40,48,1,3,0.0
963,40,49,1,6,0.0
964,41,42,2,2,1.0
965,41,43,3,2,1.0
966,41,44,2,3,0.6666666666666667
967,41,45,3,2,1.0
968,41,47,19,4,0.7894736842105263
969,41,48,4,3,0.7777777777777778
970,41,49,3,4,0.5833333333333334
971,42,43,3,2,1.0
972,42,44,1,4,0.0
973,42,45,1,1,0.0
974,42,47,1,2,0.0
975,42,48,2,2,1.0
976,42,49,8,5,0.7071428571428572
977,43,44,1,3,0.0
978,43,45,5,3,0.8666666666666666
979,43,47,6,4,0.7
980,43,48,2,2,1.0
981,43,49,5,4,0.775
982,44,45,9,5,0.6111111111111112
983,44,47,1,6,0.0
984,44,48,8,5,0.5571428571428572
985,44,49,4,4,0.6666666666666666
986,45,47,2,2,1.0
987,45,48,3,3,0.7777777777777778
988,45,49,22,6,0.7510822510822517
989,47,48,1,3,0.0
990,47,49,11,7,0.5792207792207792
991,48,49,4,5,0.4666666666666666
