,Source,Dest,Number of SP,SP length,Disparity
1026,77,28,13,7,0.4652014652014652
1027,77,63,1,1,0.0
1028,95,28,15,9,0.386243386243386
1029,95,63,1,3,0.0
1030,28,63,16,8,0.44166666666666665
1031,62,30,1,1,0.0
1032,62,56,1,1,0.0
1033,62,43,1,6,0.0
1034,30,56,3,2,1.0
1035,30,43,1,6,0.0
1036,56,43,9,7,0.46825396825396826
1037,51,7,1,1,0.0
1038,51,50,1,1,0.0
1039,51,55,1,1,0.0
1040,51,73,1,1,0.0
1041,51,94,3,2,1.0
1042,51,2,1,2,0.0
1043,51,67,3,2,1.0
1044,7,50,2,2,1.0
1045,7,55,1,1,0.0
1046,7,73,1,1,0.0
1047,7,94,1,1,0.0
1048,7,2,2,3,0.6666666666666667
1049,7,67,1,1,0.0
1050,50,55,1,2,0.0
1051,50,73,1,2,0.0
1052,50,94,4,3,0.777777777777778
1053,50,2,1,1,0.0
1054,50,67,4,3,0.777777777777778
1055,55,73,1,1,0.0
1056,55,94,1,1,0.0
1057,55,2,1,3,0.0
1058,55,67,1,1,0.0
1059,73,94,1,1,0.0
1060,73,2,1,3,0.0
1061,73,67,1,1,0.0
1062,94,2,4,4,0.5833333333333334
1063,94,67,3,2,1.0
1064,2,67,4,4,0.5833333333333334
1065,38,11,2,4,0.5
1066,38,58,6,6,0.4111111111111111
1067,11,58,1,2,0.0
1068,45,6,1,1,0.0
1069,45,34,1,1,0.0
1070,45,72,1,1,0.0
1071,45,79,2,6,0.33333333333333337
1072,6,34,1,1,0.0
1073,6,72,1,1,0.0
1074,6,79,14,6,0.5054945054945057
1075,34,72,1,1,0.0
1076,34,79,2,6,0.33333333333333337
1077,72,79,14,6,0.49084249084249126
1078,72,14,1,1,0.0
1079,72,30,1,1,0.0
1080,72,34,1,1,0.0
1081,72,45,1,1,0.0
1082,72,80,1,1,0.0
1083,72,62,3,2,1.0
1084,72,71,2,2,1.0
1085,72,6,1,1,0.0
1086,72,93,1,2,0.0
1087,72,94,4,4,0.5833333333333334
1088,14,30,1,2,0.0
1089,14,34,1,2,0.0
1090,14,45,1,2,0.0
1091,14,80,1,2,0.0
1092,14,62,3,3,0.6666666666666666
1093,14,71,2,3,0.6666666666666667
1094,14,6,1,2,0.0
1095,14,93,1,3,0.0
1096,14,94,4,5,0.4666666666666666
1097,30,34,1,1,0.0
1098,30,45,1,1,0.0
1099,30,80,1,1,0.0
1100,30,62,1,1,0.0
1101,30,71,1,1,0.0
1102,30,6,1,1,0.0
1103,30,93,1,2,0.0
1104,30,94,1,3,0.0
1105,34,45,1,1,0.0
1106,34,80,3,2,1.0
1107,34,62,3,2,1.0
1108,34,71,3,2,1.0
1109,34,6,1,1,0.0
1110,34,93,1,2,0.0
1111,34,94,1,4,0.0
1112,45,80,3,2,1.0
1113,45,62,2,2,1.0
1114,45,71,2,2,1.0
1115,45,6,1,1,0.0
1116,45,93,1,1,0.0
1117,45,94,1,4,0.0
1118,80,62,1,1,0.0
1119,80,71,6,2,1.0
1120,80,6,1,1,0.0
1121,80,93,3,3,0.6666666666666666
1122,80,94,2,3,0.6666666666666667
1123,62,71,1,1,0.0
1124,62,6,1,1,0.0
1125,62,93,2,3,0.6666666666666667
1126,62,94,1,3,0.0
