,Timestamp,Flow robustness,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
1057,84,0.94,9.26595744680851,0.5877302786691497,-0.017194809534417457,8,446,0.516607142857143
1058,96,0.94,8.861702127659575,0.5557114119325566,-0.01442654647948693,6,476,0.520318181818182
1059,108,0.94,10.25531914893617,0.47661020728548664,-0.0005782937443074228,6,476,0.5334090909090912
1060,120,0.94,11.98936170212766,0.5028901451226067,-0.0018546836439613027,7,490,0.5232692307692309
1061,132,0.94,12.585106382978724,0.5492214886667991,-0.0035280000000000055,9,508,0.5092808857808859
1062,144,0.94,20.872340425531913,0.5657654768111412,-0.010889165105652911,10,532,0.48661421911421926
1063,156,0.88,17.102272727272727,0.6078713933128114,-0.018640175185600582,8,496,0.4566142191142191
1064,168,0.94,12.22340425531915,0.5989635407059081,-0.02268565067509337,11,546,0.4672808857808859
1065,180,0.94,10.351063829787234,0.5934697918267314,-0.02770381392434802,13,566,0.4487808857808857
1066,192,0.94,10.47872340425532,0.6130458389674363,-0.025486778733531983,13,552,0.46061421911421907
1067,204,0.94,9.393617021276595,0.5736407333334148,-0.012213725901489291,10,548,0.4755501165501166
1068,216,0.94,8.01063829787234,0.5130566737136625,-0.01590766700603023,12,552,0.46971678321678334
1069,228,1.0,6.0,0.5179902570217396,-0.013969179508538102,10,664,0.46574517149517164
1070,240,1.0,9.13,0.5274446485690664,-0.007917873031565544,11,698,0.4600833333333334
1071,252,1.0,10.05,0.5644435633060843,-0.004964173221094512,13,712,0.45786904761904773
1072,264,0.94,9.414893617021276,0.5290644412950173,-0.01569506726457398,15,628,0.4428809523809523
1073,276,0.94,8.053191489361701,0.4606273130486164,-0.01096414897319874,14,626,0.4478809523809523
1074,288,0.82,17.804878048780488,0.5326806191309911,-0.020136770336397665,10,522,0.41009523809523807
1075,300,0.82,12.74390243902439,0.5393524922859836,-0.022216536133855467,9,524,0.40542857142857136
1076,312,0.94,20.72340425531915,0.5525391993710868,-0.010459042159763308,19,658,0.4356468253968254
1077,324,0.94,10.638297872340425,0.5283345686588311,-0.011253116506817014,17,646,0.43554761904761913
1078,336,0.94,13.170212765957446,0.5566323475248566,-0.011781406974204668,17,668,0.42148351648351656
1079,348,0.94,8.287234042553191,0.5090084595974079,-0.012647233789411062,15,654,0.4274358974358975
1080,360,0.94,8.957446808510639,0.5003980192270259,-0.005309274522907847,13,652,0.43495970695970704
1081,372,0.94,7.361702127659575,0.4746666830494973,0.004178511910596988,14,628,0.4521263736263738
1082,384,0.94,6.1063829787234045,0.4239491164136305,0.004337810018625612,9,608,0.463364468864469
1083,396,0.94,5.74468085106383,0.4735684508469226,0.003201790920449814,11,614,0.45488827838827867
1084,408,0.86,5.0,0.44805833983448534,0.010717907952084669,9,540,0.4384358974358976
1085,420,0.86,4.813953488372093,0.4587065231935274,-0.011460302457466924,11,558,0.40482417582417596
1086,432,0.86,4.511627906976744,0.4684830688749002,-0.0016438443614542402,11,562,0.40976923076923094
1087,444,0.86,5.941860465116279,0.4787849959959111,-0.0011299070247933897,12,566,0.41020238095238104
1088,456,0.86,6.267441860465116,0.4871255129062391,0.0021799307958477753,13,570,0.4093690476190476
1089,468,0.86,4.104651162790698,0.45355687741886874,0.00430033386558283,13,570,0.407154761904762
1090,480,0.86,3.244186046511628,0.4079697757023339,0.016775528419002764,14,554,0.41395054945054954
1091,492,0.86,3.0930232558139537,0.3810491902892235,0.0022148151396868686,10,564,0.39606227106227104
1092,504,0.86,3.0,0.376353712425141,0.004496895544192866,15,566,0.39046703296703306
1093,516,0.86,3.5697674418604652,0.38936960919029795,0.005090471562774783,15,572,0.38830036630036635
1094,528,0.86,5.290697674418604,0.4520412029199228,0.014539930555555532,13,588,0.3888956043956045
1095,540,0.86,4.8604651162790695,0.4149097331968857,-0.008311577601363956,15,604,0.36589560439560453
1096,552,0.94,4.24468085106383,0.4240200954777383,-0.02011593204775024,17,712,0.3660662393162394
1097,564,0.94,4.223404255319149,0.35449072496948014,-0.02585405170810339,20,750,0.350284854034854
1098,576,0.94,4.382978723404255,0.35840379031579317,-0.025541698160745748,18,750,0.35078485403485393
1099,588,0.82,3.3048780487804876,0.3826632113615147,-0.01887633769322236,17,652,0.3042646520146519
1100,600,0.82,2.768292682926829,0.3460714662805255,-0.019024970273483956,16,676,0.2941488095238094
1101,612,0.74,3.472972972972973,0.3950925400925401,-0.0260491493383743,13,554,0.2797539682539682
1102,624,0.74,3.27027027027027,0.3825681489967204,-0.024049586776859512,14,560,0.2775158730158729
1103,636,0.74,3.3378378378378377,0.4411160648660649,-0.016780931122448977,14,542,0.2855192307692307
1104,648,0.86,2.895348837209302,0.43385918990570155,-0.006108325683214446,14,750,0.3034794094794093
1105,660,0.86,2.755813953488372,0.43495093730558837,-0.008330676020408158,13,774,0.29409113109113094
1106,672,0.86,3.104651162790698,0.3450278403849301,-0.014360425240054866,17,798,0.28350072150072136
1107,684,0.86,4.3604651162790695,0.3596557065482236,-0.014434811884521519,17,796,0.28516738816738807
1108,696,0.86,3.0697674418604652,0.3317956019617149,-0.02143347050754459,18,788,0.27977403152403135
1109,708,0.86,3.244186046511628,0.37243097802898467,-0.02870748299319725,21,712,0.2839924242424241
1110,720,0.8,2.675,0.3369671801412873,-0.0328940376235519,18,658,0.26339718614718605
1111,732,0.94,2.6702127659574466,0.3255037124869952,-0.01650507848568789,18,894,0.2841119436119434
1112,744,0.94,2.765957446808511,0.3718436314332971,-0.0157356109572176,20,888,0.28363575313575295
1113,756,0.94,2.627659574468085,0.3372875752061691,-0.011712604160596704,12,890,0.27894094794094776
1114,768,1.0,3.04,0.3864160389874675,-0.011301775147928999,12,1004,0.2895133477633476
1115,780,1.0,2.93,0.3640181811308746,-0.011597633136094678,10,1000,0.29284668109668094
1116,792,1.0,2.7,0.3525872464836751,-0.00855228928199792,9,1044,0.28179448329448314
1117,804,1.0,2.89,0.3415597395294763,-0.008227107180020812,10,1044,0.28179448329448314
1118,816,1.0,3.06,0.3409980057147478,0.00189393939393939,11,1044,0.280904623154623
