,Source,Dest,Number of SP,SP length,Disparity
389,40,37,1,3,0.0
390,41,46,2,2,1.0
391,41,37,1,3,0.0
392,18,24,1,1,0.0
393,18,44,1,1,0.0
394,46,37,3,4,0.75
395,24,44,1,2,0.0
396,19,48,1,1,0.0
397,19,47,1,3,0.0
398,48,47,2,3,0.6666666666666667
399,16,30,1,1,0.0
400,16,11,1,1,0.0
401,30,11,1,1,0.0
402,38,35,1,1,0.0
403,38,4,1,4,0.0
404,35,4,1,4,0.0
405,45,7,1,1,0.0
406,45,17,1,1,0.0
407,45,27,1,1,0.0
408,45,9,1,2,0.0
409,7,17,1,1,0.0
410,7,27,1,2,0.0
411,7,9,1,3,0.0
412,17,27,1,2,0.0
413,17,9,1,3,0.0
414,27,9,1,1,0.0
415,37,11,1,1,0.0
416,37,47,1,1,0.0
417,37,15,2,2,1.0
418,11,47,1,2,0.0
419,11,15,1,1,0.0
420,47,15,2,3,0.6666666666666667
421,34,43,1,1,0.0
422,34,22,1,2,0.0
423,43,22,1,1,0.0
424,8,12,1,1,0.0
425,8,7,1,2,0.0
426,12,7,1,1,0.0
427,23,16,1,1,0.0
428,23,3,2,2,1.0
429,16,3,1,1,0.0
430,38,33,1,1,0.0
431,38,35,1,1,0.0
432,38,41,1,1,0.0
433,38,39,1,2,0.0
434,38,27,1,2,0.0
435,33,35,1,1,0.0
436,33,41,1,1,0.0
437,33,39,1,1,0.0
438,33,27,1,2,0.0
439,35,41,2,2,1.0
440,35,39,1,2,0.0
441,35,27,2,3,0.6666666666666667
442,41,39,2,2,1.0
443,41,27,1,1,0.0
444,39,27,2,3,0.6666666666666667
445,18,44,1,1,0.0
446,40,19,1,1,0.0
447,40,42,1,1,0.0
448,40,46,1,1,0.0
449,40,48,1,1,0.0
450,40,20,2,3,0.6666666666666667
451,40,14,1,2,0.0
452,40,2,4,4,0.7916666666666666
453,19,42,1,2,0.0
454,19,46,1,1,0.0
455,19,48,1,1,0.0
456,19,20,5,4,0.575
457,19,14,1,3,0.0
458,19,2,2,4,0.5
459,42,46,2,2,1.0
460,42,48,2,2,1.0
461,42,20,1,2,0.0
462,42,14,1,1,0.0
463,42,2,1,3,0.0
464,46,48,1,1,0.0
465,46,20,1,3,0.0
466,46,14,2,3,0.6666666666666667
467,46,2,4,4,0.7083333333333334
468,48,20,1,3,0.0
469,48,14,2,3,0.6666666666666667
470,48,2,1,3,0.0
471,20,14,1,3,0.0
472,20,2,1,1,0.0
473,14,2,1,4,0.0
474,49,9,1,6,0.0
475,4,10,1,6,0.0
476,4,17,1,6,0.0
477,10,17,1,1,0.0
478,19,40,1,1,0.0
479,19,48,1,1,0.0
480,19,12,1,2,0.0
481,19,7,1,3,0.0
482,19,2,2,4,0.5
483,40,48,1,1,0.0
484,40,12,1,2,0.0
485,40,7,1,3,0.0
486,40,2,4,4,0.7916666666666666
487,48,12,1,1,0.0
488,48,7,1,2,0.0
489,48,2,1,3,0.0
490,12,7,1,1,0.0
491,12,2,1,4,0.0
492,7,2,1,5,0.0
493,46,33,1,1,0.0
494,46,35,1,2,0.0
495,46,38,1,2,0.0
496,46,39,1,2,0.0
497,46,41,2,2,1.0
498,46,43,3,2,1.0
499,46,20,1,3,0.0
500,46,3,3,3,0.6666666666666666
501,33,35,1,1,0.0
502,33,38,1,1,0.0
503,33,39,1,1,0.0
504,33,41,1,1,0.0
505,33,43,1,1,0.0
506,33,20,1,2,0.0
507,33,3,1,2,0.0
508,35,38,1,1,0.0
509,35,39,1,2,0.0
510,35,41,2,2,1.0
511,35,43,1,2,0.0
512,35,20,1,3,0.0
513,35,3,1,3,0.0
514,38,39,1,2,0.0
515,38,41,1,1,0.0
516,38,43,1,2,0.0
517,38,20,1,3,0.0
518,38,3,1,3,0.0
519,39,41,2,2,1.0
520,39,43,1,2,0.0
521,39,20,1,1,0.0
522,39,3,2,3,1.0
523,41,43,1,2,0.0
524,41,20,2,3,0.6666666666666667
525,41,3,1,3,0.0
526,43,20,2,3,1.0
527,43,3,1,1,0.0
528,20,3,1,2,0.0
529,25,31,1,1,0.0
530,44,18,1,1,0.0
531,30,15,1,1,0.0
532,30,16,1,1,0.0
533,30,11,1,1,0.0
534,30,17,2,6,0.33333333333333337
535,15,16,1,1,0.0
536,15,11,1,1,0.0
537,15,17,1,5,0.0
538,16,11,1,1,0.0
539,16,17,1,5,0.0
540,11,17,2,6,0.33333333333333337
541,4,27,1,5,0.0
542,4,45,2,6,0.6666666666666667
543,27,45,1,1,0.0
544,34,8,1,1,0.0
545,34,23,1,1,0.0
546,34,10,1,4,0.0
547,8,23,1,2,0.0
548,8,10,1,3,0.0
549,23,10,2,5,0.6
550,47,37,1,1,0.0
551,47,42,1,1,0.0
552,47,14,1,2,0.0
553,37,42,1,2,0.0
554,37,14,1,3,0.0
555,42,14,1,1,0.0
556,47,42,1,1,0.0
557,47,14,1,2,0.0
558,47,27,1,3,0.0
559,42,14,1,1,0.0
560,42,27,1,2,0.0
561,14,27,1,3,0.0
562,22,43,1,1,0.0
563,22,48,1,1,0.0
564,22,34,1,2,0.0
565,43,48,1,1,0.0
566,43,34,1,1,0.0
567,48,34,1,2,0.0
568,41,38,1,1,0.0
569,41,40,1,1,0.0
570,41,30,3,4,0.8333333333333334
571,38,40,2,2,1.0
572,38,30,2,4,0.5
573,40,30,5,4,0.8
574,31,25,1,1,0.0
575,33,35,1,1,0.0
576,33,39,1,1,0.0
577,33,20,1,2,0.0
578,35,39,1,2,0.0
579,35,20,1,3,0.0
580,39,20,1,1,0.0
581,7,10,1,1,0.0
582,7,12,1,1,0.0
583,7,17,1,1,0.0
584,10,12,1,2,0.0
585,10,17,1,1,0.0
586,12,17,1,2,0.0
587,15,11,1,1,0.0
588,15,16,1,1,0.0
589,15,37,2,2,1.0
590,15,4,1,2,0.0
591,15,23,2,2,1.0
592,15,9,1,5,0.0
593,11,16,1,1,0.0
594,11,37,1,1,0.0
595,11,4,1,2,0.0
596,11,23,1,2,0.0
597,11,9,3,6,0.5555555555555556
598,16,37,2,2,1.0
599,16,4,1,1,0.0
600,16,23,1,1,0.0
601,16,9,1,5,0.0
602,37,4,2,3,0.6666666666666667
603,37,23,2,3,0.6666666666666667
604,37,9,1,5,0.0
605,4,23,1,2,0.0
606,4,9,1,6,0.0
607,23,9,1,5,0.0
608,46,19,1,1,0.0
609,46,45,3,4,0.8333333333333334
610,19,45,2,4,1.0
611,3,2,1,1,0.0
612,3,49,1,3,0.0
613,2,49,1,4,0.0
614,31,25,1,1,0.0
615,27,49,1,5,0.0
616,48,12,1,1,0.0
617,48,19,1,1,0.0
618,48,22,1,1,0.0
619,48,33,1,1,0.0
620,48,40,1,1,0.0
621,48,43,1,1,0.0
622,48,46,1,1,0.0
623,48,7,1,2,0.0
624,48,38,1,2,0.0
625,48,41,2,2,1.0
626,48,14,2,3,0.6666666666666667
627,48,17,1,3,0.0
628,12,19,1,2,0.0
629,12,22,1,2,0.0
630,12,33,1,2,0.0
631,12,40,1,2,0.0
632,12,43,1,2,0.0
633,12,46,1,2,0.0
634,12,7,1,1,0.0
635,12,38,1,3,0.0
636,12,41,2,3,0.6666666666666667
637,12,14,2,4,0.5
638,12,17,1,2,0.0
639,19,22,1,1,0.0
640,19,33,4,2,1.0
641,19,40,1,1,0.0
642,19,43,2,2,1.0
643,19,46,1,1,0.0
644,19,7,1,3,0.0
645,19,38,5,3,0.7666666666666668
646,19,41,1,2,0.0
647,19,14,1,3,0.0
648,19,17,1,4,0.0
649,22,33,1,1,0.0
650,22,40,4,2,1.0
651,22,43,1,1,0.0
652,22,46,1,1,0.0
653,22,7,1,3,0.0
654,22,38,1,2,0.0
655,22,41,1,2,0.0
656,22,14,1,3,0.0
657,22,17,1,4,0.0
658,33,40,1,1,0.0
659,33,43,1,1,0.0
660,33,46,1,1,0.0
661,33,7,1,3,0.0
662,33,38,1,1,0.0
663,33,41,1,1,0.0
664,33,14,1,2,0.0
665,33,17,2,4,1.0
666,40,43,2,2,1.0
667,40,46,1,1,0.0
668,40,7,1,3,0.0
669,40,38,2,2,1.0
670,40,41,1,1,0.0
671,40,14,1,2,0.0
672,40,17,2,4,1.0
673,43,46,3,2,1.0
674,43,7,1,3,0.0
675,43,38,1,2,0.0
676,43,41,1,2,0.0
