,Source,Dest,Number of SP,SP length,Disparity
671,17,30,2,6,0.33333333333333337
672,17,37,1,6,0.0
673,17,38,1,4,0.0
674,17,39,3,5,0.7333333333333334
675,17,46,1,4,0.0
676,30,37,1,1,0.0
677,30,38,2,4,0.5
678,30,39,1,3,0.0
679,30,46,6,4,0.7
680,37,38,3,4,0.75
681,37,39,1,2,0.0
682,37,46,3,4,0.75
683,38,39,1,2,0.0
684,38,46,1,2,0.0
685,39,46,1,2,0.0
686,15,20,2,3,0.6666666666666667
687,12,45,1,2,0.0
688,8,33,2,3,1.0
689,3,4,1,2,0.0
690,3,9,1,5,0.0
691,3,48,1,2,0.0
692,4,9,1,6,0.0
693,4,48,1,3,0.0
694,9,48,2,4,0.5
695,25,31,1,1,0.0
696,10,16,1,5,0.0
697,10,27,2,3,0.6666666666666667
698,10,40,1,4,0.0
699,10,47,4,6,0.6111111111111112
700,16,27,1,4,0.0
701,16,40,2,3,0.6666666666666667
702,16,47,2,3,0.6666666666666667
703,27,40,1,2,0.0
704,27,47,1,3,0.0
705,40,47,1,2,0.0
706,2,11,2,3,1.0
707,2,35,2,4,0.75
708,2,42,1,3,0.0
709,2,43,1,2,0.0
710,2,49,1,4,0.0
711,11,35,2,4,0.5
712,11,42,1,3,0.0
713,11,43,2,2,1.0
714,11,49,3,4,0.5833333333333334
715,35,42,1,2,0.0
716,35,43,1,2,0.0
717,35,49,1,4,0.0
718,42,43,1,2,0.0
719,42,49,1,4,0.0
720,43,49,1,2,0.0
721,7,8,1,2,0.0
722,7,35,1,4,0.0
723,7,40,1,3,0.0
724,7,41,1,3,0.0
725,7,42,3,4,0.8333333333333334
726,8,35,2,4,0.75
727,8,40,1,3,0.0
728,8,41,3,4,0.75
729,8,42,3,4,0.75
730,35,40,1,2,0.0
731,35,41,2,2,1.0
732,35,42,1,2,0.0
733,40,41,1,1,0.0
734,40,42,1,1,0.0
735,41,42,1,1,0.0
736,27,45,1,1,0.0
737,2,47,1,3,0.0
738,15,20,2,3,0.6666666666666667
739,15,46,3,3,0.6666666666666666
740,20,46,1,3,0.0
741,4,9,1,6,0.0
742,4,19,2,4,0.5
743,4,43,1,2,0.0
744,4,48,1,3,0.0
745,9,19,1,4,0.0
746,9,43,1,4,0.0
747,9,48,2,4,0.5
748,19,43,2,2,1.0
749,19,48,1,1,0.0
750,43,48,1,1,0.0
751,11,22,2,3,0.6666666666666667
752,11,23,1,2,0.0
753,11,33,2,3,0.6666666666666667
754,11,37,1,1,0.0
755,11,38,2,4,0.5
756,22,23,1,2,0.0
757,22,33,1,1,0.0
758,22,37,6,4,0.8166666666666667
759,22,38,1,2,0.0
760,23,33,1,2,0.0
761,23,37,2,3,0.6666666666666667
762,23,38,1,3,0.0
763,33,37,2,3,1.0
764,33,38,1,1,0.0
765,37,38,3,4,0.75
766,3,10,1,5,0.0
767,3,16,1,1,0.0
768,3,17,1,5,0.0
769,3,39,2,3,1.0
770,10,16,1,5,0.0
771,10,17,1,1,0.0
772,10,39,1,5,0.0
773,16,17,1,5,0.0
774,16,39,1,3,0.0
775,17,39,3,5,0.7333333333333334
776,28,36,1,1,0.0
777,12,14,2,4,0.5
778,12,30,2,4,0.5
779,12,49,1,3,0.0
780,14,30,1,4,0.0
781,14,49,1,5,0.0
782,30,49,3,4,0.5833333333333334
783,33,40,1,1,0.0
784,33,43,1,1,0.0
785,40,43,2,2,1.0
786,11,14,1,4,0.0
787,11,37,1,1,0.0
788,11,38,2,4,0.5
789,14,37,1,3,0.0
790,14,38,2,3,0.6666666666666667
791,37,38,3,4,0.75
792,4,20,3,4,0.6666666666666666
793,4,46,3,4,0.5
794,4,49,2,4,0.5
795,20,46,1,3,0.0
796,20,49,2,5,0.6
797,46,49,3,4,0.5
798,3,17,1,5,0.0
799,3,45,2,5,0.8
800,17,45,1,1,0.0
801,18,44,1,1,0.0
802,9,12,1,4,0.0
803,9,16,1,5,0.0
804,9,23,1,5,0.0
805,12,16,1,3,0.0
806,12,23,2,3,1.0
807,16,23,1,1,0.0
808,27,30,3,5,0.6666666666666666
809,27,34,1,4,0.0
810,27,47,1,3,0.0
811,30,34,3,3,0.7777777777777778
812,30,47,1,2,0.0
813,34,47,1,4,0.0
814,22,41,1,2,0.0
815,22,42,1,2,0.0
816,41,42,1,1,0.0
817,8,10,1,3,0.0
818,8,15,1,3,0.0
819,8,35,2,4,0.75
820,10,15,1,5,0.0
821,10,35,1,5,0.0
822,15,35,1,3,0.0
823,7,19,1,3,0.0
824,2,39,1,2,0.0
825,2,48,1,3,0.0
826,39,48,1,2,0.0
827,27,33,1,2,0.0
828,27,41,1,1,0.0
829,27,47,1,3,0.0
830,33,41,1,1,0.0
831,33,47,1,2,0.0
