,Source,Dest,Number of SP,SP length,Disparity
497,47,25,27,3,0.9040835707502375
498,47,29,1,1,0.0
499,47,46,1,1,0.0
500,45,11,11,3,0.6666666666666667
501,45,25,6,2,1.0
502,45,29,1,1,0.0
503,45,46,39,3,0.9001349527665287
504,11,25,24,4,0.6693840579710145
505,11,29,5,3,0.7666666666666668
506,11,46,1,1,0.0
507,25,29,3,2,1.0
508,25,46,106,4,0.8850853548966756
509,29,46,1,2,0.0
510,4,23,1,1,0.0
511,4,32,1,1,0.0
512,23,32,1,1,0.0
513,16,1,1,1,0.0
514,16,15,1,1,0.0
515,16,22,1,1,0.0
516,16,34,1,1,0.0
517,1,15,1,1,0.0
518,1,22,1,1,0.0
519,1,34,1,1,0.0
520,15,22,1,1,0.0
521,15,34,9,2,1.0
522,22,34,1,1,0.0
523,7,6,1,1,0.0
524,7,10,1,1,0.0
525,7,12,1,1,0.0
526,7,14,1,1,0.0
527,7,17,1,1,0.0
528,7,20,1,1,0.0
529,7,27,1,1,0.0
530,7,35,1,1,0.0
531,7,38,1,1,0.0
532,7,40,1,1,0.0
533,6,10,1,1,0.0
534,6,12,7,2,1.0
535,6,14,7,2,1.0
536,6,17,1,1,0.0
537,6,20,1,1,0.0
538,6,27,7,2,1.0
539,6,35,1,1,0.0
540,6,38,8,2,1.0
541,6,40,3,2,1.0
542,10,12,9,2,1.0
543,10,14,1,1,0.0
544,10,17,1,1,0.0
545,10,20,1,1,0.0
546,10,27,1,1,0.0
547,10,35,1,1,0.0
548,10,38,1,1,0.0
549,10,40,3,2,1.0
550,12,14,1,1,0.0
551,12,17,1,1,0.0
552,12,20,1,1,0.0
553,12,27,1,1,0.0
554,12,35,1,1,0.0
555,12,38,1,1,0.0
556,12,40,1,1,0.0
557,14,17,1,1,0.0
558,14,20,1,1,0.0
559,14,27,1,1,0.0
560,14,35,1,1,0.0
561,14,38,1,1,0.0
562,14,40,8,2,1.0
563,17,20,1,1,0.0
564,17,27,1,1,0.0
565,17,35,1,1,0.0
566,17,38,1,1,0.0
567,17,40,8,2,1.0
568,20,27,1,1,0.0
569,20,35,1,1,0.0
570,20,38,1,1,0.0
571,20,40,1,1,0.0
572,27,35,1,1,0.0
573,27,38,1,1,0.0
574,27,40,8,2,1.0
575,35,38,1,1,0.0
576,35,40,6,2,1.0
577,38,40,7,2,1.0
578,31,5,1,1,0.0
579,31,13,1,1,0.0
580,31,39,1,1,0.0
581,31,42,1,1,0.0
582,5,13,5,2,1.0
583,5,39,3,2,1.0
584,5,42,1,1,0.0
585,13,39,1,1,0.0
586,13,42,1,1,0.0
587,39,42,1,1,0.0
588,28,2,2,4,0.5
589,30,9,3,3,0.6666666666666666
590,24,44,1,1,0.0
591,5,0,1,1,0.0
592,5,14,1,1,0.0
593,5,17,1,1,0.0
594,5,25,1,1,0.0
595,5,27,1,1,0.0
596,5,29,1,1,0.0
597,5,31,1,1,0.0
598,5,36,1,2,0.0
599,5,24,4,4,0.5
600,5,28,1,3,0.0
601,5,11,1,3,0.0
602,5,44,4,3,0.6666666666666669
603,5,46,5,3,0.7666666666666668
604,0,14,1,1,0.0
605,0,17,4,2,1.0
606,0,25,4,2,1.0
607,0,27,1,1,0.0
608,0,29,3,2,1.0
609,0,31,1,1,0.0
610,0,36,1,1,0.0
611,0,24,3,4,0.5
612,0,28,1,2,0.0
613,0,11,24,4,0.717391304347826
614,0,44,3,3,0.6666666666666666
615,0,46,2,3,0.6666666666666667
616,14,17,1,1,0.0
617,14,25,1,1,0.0
618,14,27,1,1,0.0
619,14,29,1,1,0.0
620,14,31,1,1,0.0
621,14,36,1,2,0.0
622,14,24,1,3,0.0
623,14,28,1,3,0.0
624,14,11,4,3,0.6666666666666669
625,14,44,1,2,0.0
