,Source,Dest,Shortest path length,Cutoff length,Not-too-long paths,Efficient paths,Likelihood < 50,Likelihood < 34,Likelihood < 25
690,11,95,6,7,162,162,104,50,9
691,11,96,5,6,45,45,17,5,5
692,11,97,2,3,7,7,7,1,1
693,11,98,1,2,5,5,5,5,5
694,12,14,5,6,149,149,108,53,53
695,12,15,6,7,158,158,105,62,25
696,12,16,4,5,53,53,39,20,20
697,12,17,5,6,32,32,13,5,5
698,12,18,5,6,116,116,69,29,29
699,12,19,4,5,21,21,12,6,6
700,12,20,7,8,646,646,479,353,190
701,12,22,4,5,50,50,41,28,28
702,12,23,4,5,196,196,179,129,129
703,12,24,6,7,34,34,13,5,0
704,12,26,6,7,126,126,77,46,21
705,12,27,4,5,84,84,68,41,41
706,12,28,8,9,646,646,479,190,190
707,12,30,3,4,35,35,24,24,7
708,12,31,7,8,39,39,5,0,0
709,12,32,3,4,7,7,2,2,0
710,12,33,3,4,27,27,16,16,5
711,12,34,4,5,84,84,69,43,43
712,12,35,5,6,84,84,41,13,13
713,12,36,6,7,85,85,41,16,1
714,12,38,5,6,249,249,176,96,96
715,12,39,3,4,31,31,20,20,5
716,12,40,6,7,566,566,473,334,156
717,12,41,5,6,85,85,41,16,16
718,12,42,3,4,47,47,36,36,21
719,12,43,9,10,646,646,353,190,52
720,12,44,6,7,375,375,323,268,170
721,12,45,4,5,67,67,53,30,30
722,12,46,5,6,118,118,67,30,30
723,12,48,5,6,128,128,64,21,21
724,12,50,4,5,45,45,32,12,12
725,12,51,3,4,8,8,3,3,0
726,12,52,5,6,343,343,277,166,166
727,12,55,4,5,23,23,12,6,6
728,12,56,3,4,15,15,8,8,2
729,12,57,2,3,9,9,9,4,4
730,12,58,6,7,35,35,13,5,0
731,12,59,6,7,160,160,127,100,56
732,12,60,5,6,139,139,80,35,35
733,12,62,3,4,36,36,26,26,15
734,12,63,2,3,3,3,3,0,0
735,12,64,8,9,142,142,53,5,5
736,12,65,1,2,2,2,2,2,2
737,12,66,2,3,8,8,8,2,2
738,12,67,4,5,15,15,6,2,2
739,12,68,4,5,80,80,66,35,35
740,12,69,3,4,24,24,15,15,6
741,12,70,2,3,9,9,9,4,4
742,12,71,4,5,228,228,211,159,159
743,12,72,4,5,149,149,139,108,108
744,12,73,4,5,25,25,13,7,7
745,12,74,6,7,488,488,417,328,184
746,12,75,2,3,6,6,6,2,2
747,12,77,1,2,2,2,2,2,2
748,12,78,4,5,16,16,9,3,3
749,12,79,2,3,1,1,1,0,0
750,12,80,3,4,51,51,43,43,25
751,12,81,2,3,6,6,6,1,1
752,12,82,8,9,142,142,53,5,5
753,12,83,5,6,15,15,2,0,0
754,12,84,5,6,343,343,277,166,166
755,12,87,2,3,5,5,5,1,1
756,12,88,6,7,67,67,35,18,5
757,12,89,6,7,35,35,13,5,0
758,12,90,4,5,265,265,247,180,180
759,12,91,7,8,138,138,53,23,5
760,12,93,5,6,67,67,30,9,9
761,12,94,4,5,15,15,6,2,2
762,12,95,1,2,1,1,1,1,1
763,12,96,8,9,646,646,479,190,190
764,12,97,3,4,37,37,25,25,7
765,12,98,5,6,32,32,13,5,5
766,13,25,1,2,1,1,1,1,1
767,14,15,5,6,31,31,8,3,3
768,14,16,4,5,90,90,79,51,51
769,14,17,6,7,430,430,359,261,126
770,14,18,4,5,19,19,9,2,2
771,14,19,5,6,123,123,80,42,42
772,14,20,6,7,103,103,67,42,20
773,14,22,3,4,17,17,8,8,0
774,14,23,4,5,226,226,214,152,152
775,14,24,7,8,484,484,300,153,6
776,14,26,5,6,25,25,6,3,3
777,14,27,3,4,13,13,5,5,0
778,14,28,7,8,103,103,42,20,0
779,14,30,2,3,6,6,6,0,0
780,14,31,8,9,556,556,356,29,29
781,14,32,5,6,42,42,15,0,0
782,14,33,3,4,34,34,23,23,0
783,14,34,2,3,4,4,4,0,0
784,14,35,4,5,13,13,5,0,0
785,14,36,6,7,61,61,27,18,0
786,14,38,5,6,316,316,263,149,149
787,14,39,3,4,22,22,12,12,0
788,14,40,6,7,532,532,467,405,238
789,14,41,5,6,61,61,27,18,18
790,14,42,3,4,36,36,27,27,0
791,14,43,8,9,103,103,42,0,0
792,14,44,5,6,31,31,11,7,7
793,14,45,2,3,4,4,4,0,0
794,14,46,5,6,166,166,124,79,79
795,14,48,5,6,107,107,56,21,21
796,14,50,4,5,30,30,18,4,4
797,14,51,4,5,62,62,52,22,22
798,14,52,4,5,44,44,33,18,18
799,14,55,5,6,131,131,82,42,42
800,14,56,3,4,16,16,8,8,0
801,14,57,3,4,12,12,6,6,0
802,14,58,7,8,484,484,298,149,6
803,14,59,6,7,125,125,70,28,2
804,14,60,5,6,186,186,140,93,93
805,14,62,3,4,36,36,25,25,0
806,14,63,5,6,150,150,91,16,16
807,14,64,9,10,1990,1990,1159,590,148
808,14,65,4,5,48,48,39,19,19
809,14,66,3,4,27,27,17,17,0
810,14,67,5,6,69,69,27,4,4
811,14,68,4,5,61,61,52,19,19
812,14,69,4,5,225,225,209,131,131
813,14,70,3,4,22,22,14,14,0
814,14,71,3,4,27,27,17,17,0
815,14,72,1,2,1,1,1,1,1
816,14,73,5,6,139,139,78,24,24
817,14,74,5,6,72,72,39,20,20
818,14,75,4,5,38,38,30,14,14
819,14,77,4,5,101,101,91,54,54
820,14,78,5,6,184,184,125,67,67
821,14,79,7,8,149,149,53,0,0
822,14,80,2,3,4,4,4,0,0
823,14,81,4,5,49,49,41,21,21
824,14,82,9,10,1990,1990,1159,590,148
825,14,83,6,7,69,69,27,4,0
826,14,84,4,5,44,44,33,18,18
827,14,87,3,4,31,31,22,22,0
828,14,88,7,8,932,932,668,418,136
829,14,89,7,8,484,484,298,149,6
830,14,90,3,4,34,34,21,21,0
831,14,91,8,9,1918,1918,1543,567,567
832,14,93,3,4,4,4,0,0,0
833,14,94,5,6,69,69,27,4,4
834,14,95,6,7,149,149,108,53,0
835,14,96,7,8,103,103,42,20,0
836,14,97,3,4,34,34,26,26,0
837,14,98,6,7,448,448,374,274,136
838,15,16,3,4,17,17,9,9,3
839,15,17,4,5,69,69,55,25,25
840,15,18,1,2,3,3,3,3,3
841,15,19,5,6,59,59,21,5,5
842,15,20,1,2,2,2,2,2,2
843,15,22,4,5,40,40,28,12,12
844,15,23,3,4,18,18,9,9,3
845,15,24,5,6,91,91,34,9,9
846,15,26,1,2,3,3,3,3,3
847,15,27,2,3,9,9,9,4,4
848,15,28,2,3,2,2,2,0,0
849,15,30,4,5,131,131,116,75,75
850,15,31,6,7,94,94,38,14,1
851,15,32,7,8,853,853,634,330,128
852,15,33,3,4,19,19,9,9,3
853,15,34,4,5,48,48,35,17,17
854,15,35,2,3,4,4,4,1,1
855,15,36,4,5,18,18,7,0,0
856,15,38,4,5,35,35,26,12,12
857,15,39,4,5,98,98,85,74,74
858,15,40,3,4,17,17,7,7,0
859,15,41,3,4,18,18,7,7,0
860,15,42,4,5,134,134,119,78,78
861,15,43,3,4,2,2,0,0,0
862,15,44,2,3,4,4,4,0,0
863,15,45,4,5,31,31,19,8,8
864,15,46,3,4,38,38,29,29,9
865,15,48,3,4,27,27,15,15,6
866,15,50,4,5,85,85,70,32,32
867,15,51,4,5,52,52,39,19,19
868,15,52,2,3,16,16,16,9,9
869,15,55,5,6,59,59,21,5,5
870,15,56,4,5,50,50,39,17,17
871,15,57,5,6,170,170,115,58,58
872,15,58,5,6,80,80,29,10,10
873,15,59,4,5,30,30,17,6,6
874,15,60,3,4,47,47,37,37,13
875,15,62,4,5,152,152,136,91,91
876,15,63,6,7,164,164,111,67,32
877,15,64,7,8,340,340,138,52,9
878,15,65,6,7,952,952,870,725,380
879,15,66,5,6,709,709,592,339,339
880,15,67,6,7,309,309,261,150,46
881,15,68,3,4,23,23,13,13,6
882,15,69,4,5,77,77,64,31,31
883,15,70,5,6,624,624,497,253,253
884,15,71,3,4,42,42,33,33,13
885,15,72,4,5,31,31,19,8,8
886,15,73,5,6,61,61,21,5,5
887,15,74,1,2,5,5,5,5,5
888,15,75,6,7,824,824,747,611,320
889,15,77,5,6,128,128,77,39,39
890,15,78,3,4,20,20,9,9,3
891,15,79,8,9,158,158,62,6,6
892,15,80,4,5,78,78,66,34,34
893,15,81,6,7,1008,1008,927,788,453
894,15,82,7,8,340,340,138,52,9
895,15,83,7,8,309,309,150,46,6
896,15,84,2,3,12,12,12,6,6
897,15,87,4,5,66,66,49,27,27
898,15,88,5,6,163,163,95,41,41
899,15,89,5,6,80,80,29,10,10
900,15,90,3,4,18,18,9,9,3
901,15,91,6,7,326,326,237,134,51
902,15,93,5,6,31,31,8,3,3
903,15,94,6,7,309,309,261,150,46
904,15,95,7,8,158,158,62,25,6
905,15,96,2,3,2,2,2,0,0
906,15,97,4,5,136,136,122,82,82
907,15,98,4,5,83,83,68,31,31
908,16,17,5,6,703,703,621,506,506
909,16,18,2,3,8,8,8,2,2
910,16,19,4,5,84,84,72,44,44
911,16,20,4,5,43,43,34,20,20
912,16,22,3,4,80,80,66,66,30
913,16,23,1,2,5,5,5,5,5
914,16,24,6,7,866,866,764,610,312
915,16,26,3,4,13,13,9,9,3
916,16,27,1,2,4,4,4,4,4
917,16,28,5,6,43,43,20,6,6
918,16,30,2,3,25,25,25,13,13
919,16,31,7,8,1037,1037,790,466,94
920,16,32,5,6,230,230,135,31,31
921,16,33,1,2,4,4,4,4,4
922,16,34,3,4,97,97,83,83,45
923,16,35,2,3,4,4,4,0,0
924,16,36,5,6,132,132,85,51,51
925,16,38,1,2,2,2,2,2,2
926,16,39,2,3,19,19,19,11,11
927,16,40,4,5,88,88,75,44,44
928,16,41,4,5,132,132,118,85,85
929,16,42,2,3,30,30,30,19,19
930,16,43,6,7,43,43,20,6,0
931,16,44,3,4,13,13,6,6,2
932,16,45,3,4,69,69,58,58,30
933,16,46,3,4,32,32,23,23,9
934,16,48,4,5,212,212,197,163,163
935,16,50,3,4,26,26,16,16,3
936,16,51,3,4,46,46,34,34,15
937,16,52,2,3,11,11,11,4,4
938,16,55,4,5,88,88,74,44,44
939,16,56,3,4,124,124,109,109,54
940,16,57,3,4,51,51,37,37,14
941,16,58,6,7,847,847,754,622,331
942,16,59,5,6,258,258,204,127,127
943,16,60,3,4,37,37,27,27,10
944,16,62,2,3,33,33,33,22,22
945,16,63,4,5,54,54,40,21,21
946,16,64,8,9,3545,3545,3073,1253,1253
947,16,65,4,5,260,260,243,200,200
948,16,66,3,4,160,160,147,147,100
949,16,67,4,5,43,43,31,13,13
950,16,68,3,4,61,61,50,50,31
951,16,69,2,3,20,20,20,11,11
952,16,70,3,4,156,156,139,139,79
953,16,71,1,2,4,4,4,4,4
954,16,72,3,4,90,90,79,79,51
955,16,73,4,5,93,93,78,46,46
956,16,74,3,4,26,26,17,17,6
957,16,75,4,5,219,219,203,163,163
958,16,77,3,4,41,41,28,28,10
959,16,78,4,5,245,245,231,202,202
960,16,79,6,7,53,53,20,5,0
961,16,80,2,3,20,20,20,9,9
962,16,81,4,5,253,253,238,185,185
963,16,82,8,9,3545,3545,3073,1253,1253
964,16,83,5,6,43,43,13,2,2
965,16,84,2,3,11,11,11,4,4
966,16,87,2,3,19,19,19,8,8
967,16,88,6,7,1615,1615,1500,1289,847
968,16,89,6,7,847,847,754,622,331
969,16,90,2,3,32,32,32,21,21
970,16,91,7,8,3355,3355,2905,2245,1178
971,16,93,4,5,69,69,58,30,30
972,16,94,4,5,43,43,31,13,13
973,16,95,5,6,53,53,20,5,5
974,16,96,5,6,43,43,20,6,6
975,16,97,2,3,24,24,24,12,12
976,16,98,5,6,768,768,673,532,532
977,17,18,3,4,45,45,33,33,10
978,17,19,3,4,11,11,3,3,0
979,17,20,5,6,191,191,130,74,74
980,17,22,5,6,193,193,131,91,91
981,17,23,4,5,116,116,103,77,77
982,17,24,2,3,9,9,9,4,4
983,17,26,5,6,384,384,276,140,140
984,17,27,4,5,200,200,186,135,135
985,17,28,6,7,191,191,130,74,27
986,17,30,4,5,120,120,102,60,60
987,17,31,2,3,6,6,6,2,2
988,17,32,6,7,95,95,62,41,12
989,17,33,4,5,173,173,157,123,123
990,17,34,5,6,312,312,219,143,143
991,17,35,5,6,227,227,159,81,81
992,17,36,3,4,22,22,12,12,0
993,17,38,5,6,162,162,119,73,73
994,17,39,3,4,52,52,42,42,22
995,17,40,2,3,20,20,20,12,12
996,17,41,2,3,22,22,22,12,12
997,17,42,4,5,174,174,157,121,121
998,17,43,7,8,191,191,74,27,0
999,17,44,3,4,69,69,57,57,20
1000,17,45,5,6,215,215,137,88,88
1001,17,46,2,3,10,10,10,3,3
1002,17,48,1,2,5,5,5,5,5
1003,17,50,2,3,16,16,16,8,8
1004,17,51,2,3,9,9,9,3,3
1005,17,52,3,4,59,59,47,47,21
1006,17,55,3,4,11,11,3,3,0
1007,17,56,5,6,452,452,376,269,269
1008,17,57,5,6,489,489,402,272,272
1009,17,58,1,2,3,3,3,3,3
1010,17,59,1,2,2,2,2,2,2
1011,17,60,2,3,16,16,16,7,7
1012,17,62,4,5,159,159,143,109,109
1013,17,63,5,6,42,42,23,13,13
1014,17,64,3,4,14,14,8,8,0
1015,17,65,5,6,124,124,83,54,54
1016,17,66,4,5,147,147,132,99,99
1017,17,67,4,5,41,41,29,9,9
1018,17,68,2,3,22,22,22,14,14
1019,17,69,4,5,58,58,47,37,37
1020,17,70,4,5,65,65,51,40,40
1021,17,71,4,5,208,208,194,150,150
1022,17,72,5,6,430,430,359,261,261
1023,17,73,3,4,12,12,3,3,0
1024,17,74,4,5,122,122,107,65,65
1025,17,75,5,6,94,94,62,41,41
1026,17,77,4,5,30,30,21,13,13
1027,17,78,1,2,4,4,4,4,4
1028,17,79,7,8,32,32,5,0,0
1029,17,80,4,5,149,149,133,99,99
1030,17,81,5,6,205,205,149,80,80
1031,17,82,3,4,14,14,8,8,0
1032,17,83,5,6,41,41,9,0,0
1033,17,84,3,4,62,62,50,50,24
1034,17,87,3,4,18,18,11,11,5
1035,17,88,1,2,4,4,4,4,4
1036,17,89,1,2,3,3,3,3,3
1037,17,90,4,5,100,100,86,55,55
1038,17,91,2,3,11,11,11,6,6
1039,17,93,6,7,215,215,137,88,35
1040,17,94,4,5,41,41,29,9,9
1041,17,95,6,7,32,32,13,5,0
1042,17,96,6,7,191,191,130,74,27
1043,17,97,3,4,29,29,20,20,3
1044,17,98,1,2,5,5,5,5,5
1045,18,19,4,5,40,40,27,9,9
1046,18,20,2,3,7,7,7,3,3
1047,18,22,3,4,22,22,12,12,2
1048,18,23,2,3,9,9,9,2,2
1049,18,24,4,5,60,60,46,14,14
1050,18,26,2,3,13,13,13,6,6
1051,18,27,1,2,3,3,3,3,3
1052,18,28,3,4,7,7,3,3,0
1053,18,30,3,4,72,72,58,58,20
1054,18,31,5,6,70,70,23,5,5
1055,18,32,6,7,537,537,467,345,97
1056,18,33,2,3,10,10,10,2,2
1057,18,34,3,4,27,27,16,16,4
1058,18,35,2,3,6,6,6,3,3
1059,18,36,3,4,11,11,2,2,0
1060,18,38,3,4,17,17,10,10,2
1061,18,39,3,4,60,60,49,49,41
1062,18,40,2,3,10,10,10,2,2
1063,18,41,2,3,11,11,11,2,2
1064,18,42,3,4,75,75,62,62,21
1065,18,43,4,5,7,7,3,0,0
1066,18,44,1,2,2,2,2,2,2
1067,18,45,3,4,19,19,9,9,2
1068,18,46,2,3,17,17,17,9,9
1069,18,48,2,3,16,16,16,6,6
1070,18,50,3,4,54,54,41,41,12
1071,18,51,3,4,33,33,22,22,7
1072,18,52,1,2,6,6,6,6,6
1073,18,55,4,5,40,40,27,9,9
1074,18,56,3,4,29,29,20,20,4
1075,18,57,4,5,116,116,103,69,69
1076,18,58,4,5,56,56,42,14,14
1077,18,59,3,4,19,19,8,8,0
1078,18,60,2,3,21,21,21,12,12
1079,18,62,3,4,84,84,72,72,23
1080,18,63,5,6,119,119,72,31,31
1081,18,64,6,7,237,237,156,70,14
1082,18,65,5,6,606,606,534,406,406
1083,18,66,4,5,426,426,407,323,323
1084,18,67,5,6,205,205,164,72,72
1085,18,68,2,3,12,12,12,4,4
1086,18,69,3,4,44,44,33,33,8
1087,18,70,4,5,374,374,355,263,263
1088,18,71,2,3,19,19,19,9,9
1089,18,72,3,4,19,19,9,9,2
1090,18,73,4,5,42,42,28,9,9
1091,18,74,1,2,4,4,4,4,4
1092,18,75,5,6,514,514,447,328,328
1093,18,77,4,5,92,92,75,47,47
1094,18,78,2,3,12,12,12,3,3
1095,18,79,7,8,116,116,29,4,0
1096,18,80,3,4,48,48,38,38,12
1097,18,81,5,6,635,635,564,440,440
1098,18,82,6,7,237,237,156,70,14
1099,18,83,6,7,205,205,164,72,10
1100,18,84,1,2,5,5,5,5,5
1101,18,87,3,4,45,45,30,30,12
1102,18,88,4,5,108,108,93,51,51
1103,18,89,4,5,56,56,42,14,14
1104,18,90,2,3,9,9,9,2,2
1105,18,91,5,6,223,223,147,66,66
1106,18,93,4,5,19,19,9,2,2
1107,18,94,5,6,205,205,164,72,72
1108,18,95,6,7,116,116,69,29,4
1109,18,96,3,4,7,7,3,3,0
1110,18,97,3,4,75,75,66,66,60
1111,18,98,3,4,52,52,39,39,11
1112,19,20,6,7,193,193,138,88,37
1113,19,22,5,6,752,752,636,400,400
1114,19,23,3,4,21,21,13,13,4
1115,19,24,4,5,13,13,4,0,0
1116,19,26,6,7,531,531,478,423,351
1117,19,27,4,5,126,126,114,79,79
1118,19,28,7,8,193,193,88,37,10
1119,19,30,3,4,33,33,24,24,15
1120,19,31,5,6,18,18,1,0,0
1121,19,32,5,6,54,54,27,15,15
1122,19,33,3,4,37,37,26,26,9
1123,19,34,4,5,75,75,62,48,48
1124,19,35,5,6,126,126,79,39,39
1125,19,36,4,5,20,20,11,0,0
1126,19,38,4,5,26,26,17,6,6
1127,19,39,2,3,10,10,10,5,5
1128,19,40,4,5,108,108,94,53,53
1129,19,41,3,4,20,20,11,11,0
1130,19,42,3,4,46,46,34,34,12
1131,19,43,8,9,193,193,88,10,10
1132,19,44,4,5,53,53,40,20,20
1133,19,45,4,5,55,55,43,31,31
1134,19,46,3,4,11,11,3,3,0
1135,19,48,3,4,24,24,13,13,0
1136,19,50,2,3,7,7,7,1,1
1137,19,51,1,2,3,3,3,3,3
1138,19,52,4,5,80,80,67,33,33
1139,19,55,2,3,13,13,13,6,6
1140,19,56,4,5,120,120,105,69,69
1141,19,57,3,4,17,17,8,8,5
1142,19,58,4,5,14,14,4,0,0
1143,19,59,4,5,35,35,23,7,7
1144,19,60,3,4,17,17,7,7,0
1145,19,62,3,4,39,39,28,28,10
1146,19,63,4,5,25,25,16,7,7
1147,19,64,6,7,58,58,19,3,0
1148,19,65,4,5,67,67,55,34,34
1149,19,66,2,3,6,6,6,2,2
1150,19,67,2,3,9,9,9,4,4
1151,19,68,2,3,7,7,7,1,1
1152,19,69,3,4,20,20,12,12,6
1153,19,70,3,4,29,29,19,19,12
1154,19,71,4,5,275,275,261,187,187
1155,19,72,4,5,123,123,110,80,80
1156,19,73,1,2,3,3,3,3,3
1157,19,74,5,6,134,134,83,37,37
1158,19,75,4,5,51,51,40,26,26
1159,19,77,3,4,16,16,8,8,4
1160,19,78,2,3,5,5,5,0,0
1161,19,79,6,7,21,21,6,1,0
1162,19,80,3,4,44,44,33,33,11
1163,19,81,3,4,9,9,3,3,1
1164,19,82,6,7,58,58,19,3,0
1165,19,83,3,4,9,9,4,4,0
1166,19,84,4,5,83,83,70,34,34
1167,19,87,2,3,6,6,6,2,2
1168,19,88,4,5,25,25,14,3,3
1169,19,89,4,5,14,14,4,0,0
1170,19,90,4,5,287,287,273,195,195
1171,19,91,5,6,54,54,18,3,3
1172,19,93,5,6,55,55,31,9,9
1173,19,94,2,3,9,9,9,4,4
1174,19,95,5,6,21,21,6,1,1
1175,19,96,7,8,193,193,88,37,10
1176,19,97,3,4,47,47,35,35,13
1177,19,98,3,4,11,11,3,3,0
1178,20,22,5,6,119,119,77,43,43
1179,20,23,4,5,49,49,39,24,24
1180,20,24,6,7,254,254,177,98,35
1181,20,26,2,3,6,6,6,2,2
1182,20,27,3,4,21,21,15,15,6
1183,20,28,1,2,1,1,1,1,1
1184,20,30,4,5,29,29,17,9,9
1185,20,31,7,8,285,285,133,65,16
1186,20,32,7,8,135,135,36,16,2
1187,20,33,4,5,55,55,44,28,28
1188,20,34,5,6,143,143,97,58,58
1189,20,35,3,4,9,9,5,5,2
1190,20,36,5,6,48,48,17,3,3
1191,20,38,5,6,92,92,58,29,29
1192,20,39,5,6,306,306,268,195,195
1193,20,40,4,5,44,44,33,15,15
1194,20,41,4,5,48,48,36,17,17
1195,20,42,4,5,29,29,17,9,9
1196,20,43,2,3,1,1,1,0,0
1197,20,44,3,4,10,10,5,5,1
1198,20,45,5,6,96,96,60,35,35
1199,20,46,3,4,12,12,6,6,2
1200,20,48,4,5,70,70,57,36,36
1201,20,50,5,6,241,241,169,96,96
1202,20,51,5,6,156,156,108,63,63
1203,20,52,2,3,6,6,6,2,2
1204,20,55,6,7,193,193,138,88,37
1205,20,56,5,6,153,153,107,66,66
1206,20,57,6,7,636,636,522,314,169
1207,20,58,6,7,232,232,162,96,40
1208,20,59,5,6,82,82,44,18,18
1209,20,60,3,4,15,15,8,8,3
1210,20,62,4,5,33,33,20,11,11
1211,20,63,7,8,662,662,494,369,203
1212,20,64,8,9,986,986,665,174,174
1213,20,65,6,7,146,146,77,39,18
1214,20,66,5,6,129,129,65,33,33
1215,20,67,7,8,1013,1013,786,527,214
1216,20,68,4,5,61,61,50,33,33
1217,20,69,5,6,236,236,174,112,112
1218,20,70,5,6,111,111,53,30,30
1219,20,71,3,4,14,14,8,8,3
1220,20,72,5,6,103,103,67,42,42
1221,20,73,6,7,202,202,144,92,38
1222,20,74,1,2,2,2,2,2,2
1223,20,75,6,7,133,133,68,36,16
1224,20,77,6,7,500,500,399,240,129
1225,20,78,4,5,54,54,42,25,25
1226,20,79,9,10,646,646,353,190,52
1227,20,80,5,6,258,258,200,140,140
1228,20,81,6,7,162,162,89,42,18
1229,20,82,8,9,986,986,665,174,174
1230,20,83,8,9,1013,1013,786,214,214
1231,20,84,3,4,31,31,24,24,11
1232,20,87,5,6,235,235,178,127,127
1233,20,88,6,7,457,457,368,247,121
1234,20,89,6,7,232,232,162,96,40
1235,20,90,4,5,51,51,41,26,26
1236,20,91,7,8,933,933,628,384,161
1237,20,93,6,7,96,96,60,35,13
1238,20,94,7,8,1013,1013,786,527,214
1239,20,95,8,9,646,646,479,190,190
1240,20,96,1,2,1,1,1,1,1
1241,20,97,4,5,30,30,19,9,9
1242,20,98,5,6,225,225,154,83,83
1243,22,23,2,3,16,16,16,6,6
1244,22,24,6,7,213,213,145,103,45
1245,22,26,4,5,32,32,24,12,12
1246,22,27,2,3,14,14,14,6,6
1247,22,28,6,7,119,119,77,43,15
1248,22,30,2,3,29,29,29,16,16
1249,22,31,7,8,214,214,93,39,0
1250,22,32,4,5,14,14,6,1,1
1251,22,33,2,3,26,26,26,15,15
1252,22,34,1,2,4,4,4,4,4
1253,22,35,3,4,14,14,6,6,0
1254,22,36,6,7,600,600,521,431,240
1255,22,38,3,4,23,23,12,12,3
1256,22,39,3,4,151,151,134,134,76
1257,22,40,5,6,316,316,241,159,159
1258,22,41,5,6,600,600,521,431,431
1259,22,42,2,3,21,21,21,10,10
1260,22,43,7,8,119,119,43,15,0
1261,22,44,4,5,33,33,22,9,9
1262,22,45,1,2,3,3,3,3,3
1263,22,46,4,5,126,126,113,78,78
1264,22,48,4,5,57,57,42,30,30
1265,22,50,4,5,204,204,189,116,116
1266,22,51,4,5,399,399,382,297,297
1267,22,52,3,4,43,43,32,32,13
1268,22,55,5,6,786,786,660,410,410
1269,22,56,1,2,3,3,3,3,3
1270,22,57,3,4,52,52,40,40,24
1271,22,58,6,7,202,202,133,91,39
1272,22,59,5,6,60,60,30,13,13
1273,22,60,4,5,138,138,124,85,85
1274,22,62,2,3,27,27,27,16,16
1275,22,63,4,5,47,47,37,28,28
1276,22,64,8,9,828,828,546,181,181
1277,22,65,3,4,14,14,6,6,1
1278,22,66,3,4,135,135,117,117,56
1279,22,67,5,6,395,395,294,135,135
1280,22,68,3,4,26,26,16,16,4
1281,22,69,2,3,15,15,15,9,9
1282,22,70,2,3,10,10,10,5,5
1283,22,71,2,3,23,23,23,13,13
1284,22,72,2,3,17,17,17,8,8
1285,22,73,5,6,828,828,696,435,435
1286,22,74,4,5,79,79,66,40,40
1287,22,75,3,4,13,13,6,6,1
1288,22,77,3,4,36,36,27,27,20
1289,22,78,4,5,83,83,67,52,52
1290,22,79,6,7,50,50,28,20,0
1291,22,80,2,3,20,20,20,11,11
1292,22,81,4,5,224,224,204,132,132
1293,22,82,8,9,828,828,546,181,181
1294,22,83,6,7,395,395,294,135,18
1295,22,84,3,4,43,43,32,32,13
1296,22,87,3,4,194,194,174,174,86
1297,22,88,6,7,409,409,320,234,142
1298,22,89,6,7,202,202,133,91,39
1299,22,90,1,2,4,4,4,4,4
1300,22,91,7,8,816,816,544,364,181
1301,22,93,2,3,3,3,3,0,0
1302,22,94,5,6,395,395,294,135,135
1303,22,95,5,6,50,50,28,20,20
1304,22,96,6,7,119,119,77,43,15
1305,22,97,2,3,17,17,17,8,8
1306,22,98,5,6,207,207,143,103,103
1307,23,24,5,6,138,138,92,45,45
1308,23,26,3,4,14,14,9,9,3
1309,23,27,1,2,5,5,5,5,5
1310,23,28,5,6,49,49,24,9,9
1311,23,30,2,3,61,61,61,44,44
1312,23,31,6,7,158,158,107,50,3
1313,23,32,4,5,50,50,34,4,4
1314,23,33,1,2,9,9,9,9,9
1315,23,34,2,3,18,18,18,8,8
1316,23,35,2,3,5,5,5,0,0
1317,23,36,4,5,20,20,11,6,6
1318,23,38,1,2,2,2,2,2,2
1319,23,39,1,2,4,4,4,4,4
1320,23,40,4,5,170,170,156,122,122
1321,23,41,3,4,20,20,11,11,6
1322,23,42,1,2,7,7,7,7,7
1323,23,43,6,7,49,49,24,9,0
1324,23,44,3,4,16,16,8,8,4
1325,23,45,3,4,160,160,148,148,86
1326,23,46,3,4,50,50,40,40,22
1327,23,48,3,4,34,34,22,22,13
1328,23,50,2,3,6,6,6,0,0
1329,23,51,2,3,12,12,12,4,4
1330,23,52,2,3,15,15,15,7,7
1331,23,55,3,4,23,23,13,13,4
1332,23,56,2,3,28,28,28,17,17
1333,23,57,3,4,174,174,158,158,93
1334,23,58,5,6,134,134,88,39,39
1335,23,59,4,5,40,40,27,16,16
1336,23,60,3,4,59,59,48,48,27
1337,23,62,1,2,7,7,7,7,7
1338,23,63,4,5,195,195,181,123,123
1339,23,64,7,8,558,558,333,162,42
1340,23,65,3,4,57,57,41,41,9
1341,23,66,2,3,36,36,36,27,27
1342,23,67,3,4,11,11,3,3,0
1343,23,68,2,3,12,12,12,5,5
1344,23,69,1,2,5,5,5,5,5
1345,23,70,2,3,34,34,34,21,21
1346,23,71,1,2,7,7,7,7,7
1347,23,72,3,4,226,226,214,214,152
1348,23,73,3,4,25,25,14,14,4
1349,23,74,3,4,31,31,21,21,9
1350,23,75,3,4,47,47,32,32,4
1351,23,77,3,4,139,139,126,126,80
1352,23,78,3,4,45,45,35,35,18
1353,23,79,6,7,196,196,129,60,0
1354,23,80,2,3,54,54,54,38,38
1355,23,81,3,4,56,56,45,45,14
1356,23,82,7,8,558,558,333,162,42
1357,23,83,4,5,11,11,3,0,0
1358,23,84,2,3,15,15,15,7,7
1359,23,87,2,3,54,54,54,38,38
1360,23,88,5,6,260,260,198,120,120
1361,23,89,5,6,134,134,88,39,39
1362,23,90,1,2,7,7,7,7,7
1363,23,91,6,7,534,534,452,322,159
1364,23,93,4,5,160,160,148,86,86
1365,23,94,3,4,11,11,3,3,0
