,Source,Dest,Number of SP,SP length,Disparity
1915,65,8,2,5,0.4
1916,84,8,1,1,0.0
1917,88,89,1,1,0.0
1918,88,58,1,1,0.0
1919,88,17,1,1,0.0
1920,88,98,1,1,0.0
1921,88,24,1,1,0.0
1922,88,71,32,5,0.7612903225806479
1923,88,16,98,6,0.8015989901115176
1924,88,2,2,3,0.6666666666666667
1925,89,58,1,1,0.0
1926,89,17,1,1,0.0
1927,89,98,2,2,1.0
1928,89,24,1,2,0.0
1929,89,71,15,5,0.6399999999999998
1930,89,16,46,6,0.6935587761674732
1931,89,2,1,3,0.0
1932,58,17,1,1,0.0
1933,58,98,2,2,1.0
1934,58,24,1,2,0.0
1935,58,71,15,5,0.6399999999999998
1936,58,16,46,6,0.6935587761674732
1937,58,2,1,3,0.0
1938,17,98,1,1,0.0
1939,17,24,2,2,1.0
1940,17,71,15,4,0.8
1941,17,16,46,5,0.8322705314009614
1942,17,2,1,2,0.0
1943,98,24,1,1,0.0
1944,98,71,17,4,0.8088235294117647
1945,98,16,52,5,0.8416289592760119
1946,98,2,1,2,0.0
1947,24,71,17,5,0.647058823529411
1948,24,16,52,6,0.7013574660633511
1949,24,2,1,3,0.0
1950,71,16,1,1,0.0
1951,71,2,11,4,0.8227272727272728
1952,16,2,2,4,0.5
1953,83,80,2,4,0.5
1954,83,39,1,3,0.0
1955,83,33,1,4,0.0
1956,83,23,1,4,0.0
1957,83,27,2,5,0.4
1958,83,35,2,6,0.33333333333333337
1959,83,26,2,7,0.2857142857142857
1960,83,1,65,7,0.655013736263741
1961,83,32,2,6,0.33333333333333337
1962,80,39,1,1,0.0
1963,80,33,1,1,0.0
1964,80,23,4,2,1.0
1965,80,27,2,2,1.0
1966,80,35,2,3,0.6666666666666667
1967,80,26,2,4,0.5
1968,80,1,18,4,0.7941176470588235
1969,80,32,2,3,0.6666666666666667
1970,39,33,1,1,0.0
1971,39,23,1,1,0.0
1972,39,27,2,2,1.0
1973,39,35,2,3,0.6666666666666667
1974,39,26,2,4,0.5
1975,39,1,23,4,0.8260869565217391
1976,39,32,7,4,0.5952380952380952
1977,33,23,1,1,0.0
1978,33,27,1,1,0.0
1979,33,35,1,2,0.0
1980,33,26,1,3,0.0
1981,33,1,5,3,0.8
1982,33,32,6,4,0.5666666666666667
1983,23,27,1,1,0.0
1984,23,35,1,2,0.0
1985,23,26,1,3,0.0
1986,23,1,5,3,0.8
1987,23,32,3,4,0.5
1988,27,35,1,1,0.0
1989,27,26,1,2,0.0
1990,27,1,3,2,1.0
1991,27,32,19,5,0.5754385964912277
1992,35,26,1,1,0.0
1993,35,1,1,2,0.0
1994,35,32,19,6,0.47953216374269014
1995,26,1,1,1,0.0
1996,26,32,25,7,0.5176190476190466
1997,1,32,4,6,0.4444444444444445
1998,67,73,1,1,0.0
1999,67,19,2,2,1.0
2000,67,7,1,1,0.0
2001,67,66,1,2,0.0
2002,67,77,1,3,0.0
2003,67,81,1,3,0.0
2004,67,63,2,4,0.5
2005,67,28,46,8,0.5942028985507246
2006,73,19,1,1,0.0
2007,73,7,1,1,0.0
2008,73,66,1,2,0.0
2009,73,77,2,3,1.0
2010,73,81,1,3,0.0
2011,73,63,3,4,0.75
2012,73,28,9,7,0.46031746031746046
2013,19,7,1,1,0.0
2014,19,66,1,2,0.0
2015,19,77,2,3,1.0
2016,19,81,1,3,0.0
2017,19,63,3,4,0.75
2018,19,28,9,7,0.46031746031746046
2019,7,66,1,1,0.0
2020,7,77,1,2,0.0
2021,7,81,1,2,0.0
2022,7,63,2,3,0.6666666666666667
2023,7,28,28,7,0.5857898715041575
2024,66,77,1,1,0.0
2025,66,81,1,1,0.0
2026,66,63,2,2,1.0
2027,66,28,3,6,0.3333333333333333
2028,77,81,1,1,0.0
2029,77,63,1,1,0.0
2030,77,28,13,7,0.4652014652014652
2031,81,63,1,1,0.0
2032,81,28,3,7,0.2857142857142857
2033,63,28,16,8,0.44166666666666665
2034,82,64,1,1,0.0
2035,82,15,14,7,0.46467817896389324
2036,82,74,39,7,0.6122999807210331
2037,82,20,53,8,0.5956095791001451
2038,82,96,53,9,0.5294307369779051
2039,82,43,53,10,0.47648766328011466
2040,64,15,14,7,0.46467817896389324
2041,64,74,39,7,0.6122999807210331
2042,64,20,53,8,0.5956095791001451
2043,64,96,53,9,0.5294307369779051
2044,64,43,53,10,0.47648766328011466
2045,15,74,1,1,0.0
2046,15,20,1,1,0.0
2047,15,96,1,2,0.0
2048,15,43,1,3,0.0
2049,74,20,1,1,0.0
2050,74,96,1,2,0.0
2051,74,43,1,3,0.0
2052,20,96,1,1,0.0
2053,20,43,1,2,0.0
2054,96,43,1,1,0.0
2055,59,48,1,1,0.0
2056,59,46,1,2,0.0
2057,59,60,1,2,0.0
